47,select * from fDocFunctionParams(&&&)
2019-03-24 00:30:00,15
2019-03-24 00:31:00,7
2019-03-24 02:12:00,1
2019-03-24 02:35:00,1
2019-03-24 03:52:00,1
2019-03-24 04:46:00,1
2019-03-24 06:12:00,1
2019-03-24 07:41:00,1
2019-03-24 08:06:00,1
2019-03-24 10:04:00,1
2019-03-24 10:05:00,1
2019-03-24 10:13:00,1
2019-03-24 11:23:00,1
2019-03-24 11:43:00,1
2019-03-24 12:06:00,1
2019-03-24 12:36:00,1
2019-03-24 12:46:00,2
2019-03-24 13:23:00,1
2019-03-24 14:27:00,1
2019-03-24 17:01:00,1
2019-03-24 21:48:00,1
2019-03-24 21:57:00,1
2019-03-24 22:10:00,1
2019-03-24 22:21:00,1
2019-03-24 22:25:00,1
2019-03-24 23:47:00,1
