22,select * from Field where fieldId=#
2019-03-24 00:02:00,1
2019-03-24 00:28:00,2
2019-03-24 00:29:00,1
2019-03-24 01:06:00,1
2019-03-24 02:19:00,1
2019-03-24 03:41:00,1
2019-03-24 04:02:00,1
2019-03-24 06:42:00,1
2019-03-24 10:15:00,1
2019-03-24 10:46:00,1
2019-03-24 11:30:00,1
2019-03-24 13:11:00,1
2019-03-24 15:02:00,2
2019-03-24 15:55:00,1
2019-03-24 17:07:00,1
2019-03-24 17:25:00,1
2019-03-24 21:23:00,1
2019-03-24 22:15:00,1
2019-03-24 22:54:00,1
2019-03-24 23:56:00,1
