63,select * from Frame where fieldId=#
2019-03-24 00:28:00,1
2019-03-24 00:32:00,16
2019-03-24 01:19:00,1
2019-03-24 02:12:00,1
2019-03-24 04:57:00,1
2019-03-24 06:29:00,1
2019-03-24 07:34:00,1
2019-03-24 09:40:00,1
2019-03-24 11:06:00,1
2019-03-24 11:20:00,1
2019-03-24 11:25:00,10
2019-03-24 11:26:00,3
2019-03-24 11:43:00,1
2019-03-24 11:54:00,1
2019-03-24 12:26:00,1
2019-03-24 12:34:00,1
2019-03-24 12:40:00,1
2019-03-24 13:48:00,1
2019-03-24 14:35:00,1
2019-03-24 15:09:00,11
2019-03-24 15:59:00,1
2019-03-24 18:21:00,1
2019-03-24 18:49:00,1
2019-03-24 18:55:00,1
2019-03-24 19:36:00,1
2019-03-24 22:11:00,1
2019-03-24 22:54:00,1
