3,"SELECT TOP # p.objId,p.ra,p.dec,p.petror9#_r, p.g, p.r   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND #   AND p.g BETWEEN # AND #   AND p.petror9#_r > #   AND s.z <#   AND p.u-p.r>=#"
2019-12-27 14:19:00,1
2019-12-27 14:28:00,1
2019-12-27 14:32:00,1
