38,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-12-27 07:35:00,1
2019-12-27 13:26:00,1
2019-12-27 13:38:00,1
2019-12-27 13:39:00,1
2019-12-27 13:40:00,1
2019-12-27 13:44:00,1
2019-12-27 18:28:00,2
2019-12-27 22:24:00,2
2019-12-27 22:26:00,1
2019-12-27 22:29:00,1
2019-12-27 22:38:00,3
2019-12-27 22:40:00,1
2019-12-27 22:41:00,3
2019-12-27 22:42:00,1
2019-12-27 22:43:00,2
2019-12-27 22:44:00,3
2019-12-27 22:52:00,1
2019-12-27 22:53:00,1
2019-12-27 22:54:00,1
2019-12-27 22:55:00,1
2019-12-27 22:56:00,1
2019-12-27 22:57:00,1
2019-12-27 22:58:00,2
2019-12-27 22:59:00,2
2019-12-27 23:00:00,2
2019-12-27 23:01:00,1
