1296,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-12-27 00:06:00,6
2019-12-27 00:07:00,2
2019-12-27 00:09:00,1
2019-12-27 00:16:00,6
2019-12-27 00:17:00,2
2019-12-27 00:19:00,1
2019-12-27 00:26:00,7
2019-12-27 00:27:00,2
2019-12-27 00:29:00,1
2019-12-27 00:36:00,6
2019-12-27 00:37:00,2
2019-12-27 00:39:00,1
2019-12-27 00:46:00,6
2019-12-27 00:47:00,2
2019-12-27 00:49:00,1
2019-12-27 00:56:00,6
2019-12-27 00:57:00,2
2019-12-27 00:59:00,1
2019-12-27 01:06:00,6
2019-12-27 01:07:00,2
2019-12-27 01:09:00,1
2019-12-27 01:16:00,6
2019-12-27 01:17:00,2
2019-12-27 01:19:00,1
2019-12-27 01:26:00,6
2019-12-27 01:27:00,2
2019-12-27 01:29:00,1
2019-12-27 01:36:00,6
2019-12-27 01:37:00,2
2019-12-27 01:39:00,1
2019-12-27 01:46:00,5
2019-12-27 01:47:00,3
2019-12-27 01:49:00,1
2019-12-27 01:56:00,6
2019-12-27 01:57:00,3
2019-12-27 01:59:00,1
2019-12-27 02:06:00,5
2019-12-27 02:07:00,3
2019-12-27 02:09:00,1
2019-12-27 02:16:00,5
2019-12-27 02:17:00,3
2019-12-27 02:20:00,1
2019-12-27 02:26:00,6
2019-12-27 02:27:00,3
2019-12-27 02:30:00,1
2019-12-27 02:36:00,5
2019-12-27 02:37:00,3
2019-12-27 02:40:00,1
2019-12-27 02:46:00,5
2019-12-27 02:47:00,3
2019-12-27 02:50:00,1
2019-12-27 02:56:00,5
2019-12-27 02:57:00,3
2019-12-27 03:00:00,1
2019-12-27 03:06:00,5
2019-12-27 03:07:00,3
2019-12-27 03:10:00,1
2019-12-27 03:16:00,5
2019-12-27 03:17:00,3
2019-12-27 03:20:00,1
2019-12-27 03:26:00,5
2019-12-27 03:27:00,3
2019-12-27 03:30:00,1
2019-12-27 03:36:00,5
2019-12-27 03:37:00,3
2019-12-27 03:40:00,1
2019-12-27 03:46:00,6
2019-12-27 03:47:00,3
2019-12-27 03:50:00,1
2019-12-27 03:56:00,5
2019-12-27 03:57:00,3
2019-12-27 04:00:00,1
2019-12-27 04:06:00,6
2019-12-27 04:07:00,3
2019-12-27 04:10:00,1
2019-12-27 04:16:00,5
2019-12-27 04:17:00,3
2019-12-27 04:20:00,1
