59,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-12-27 01:31:00,2
2019-12-27 01:58:00,2
2019-12-27 02:00:00,5
2019-12-27 04:38:00,1
2019-12-27 05:33:00,1
2019-12-27 06:04:00,1
2019-12-27 06:30:00,1
2019-12-27 06:54:00,1
2019-12-27 08:10:00,1
2019-12-27 09:44:00,1
2019-12-27 09:48:00,1
2019-12-27 10:06:00,1
2019-12-27 10:11:00,1
2019-12-27 10:14:00,1
2019-12-27 10:17:00,1
2019-12-27 10:20:00,2
2019-12-27 11:13:00,3
2019-12-27 12:28:00,1
2019-12-27 12:53:00,1
2019-12-27 15:28:00,1
2019-12-27 17:26:00,3
2019-12-27 17:28:00,12
2019-12-27 18:05:00,3
2019-12-27 18:42:00,2
2019-12-27 18:50:00,1
2019-12-27 19:42:00,1
2019-12-27 20:18:00,2
2019-12-27 20:28:00,2
2019-12-27 20:32:00,3
2019-12-27 20:33:00,1
