6,"SELECT TOP #  s.specobjid, s.class, s.z as redshift,  s.plate, s.mjd, s.fiberid FROM SpecObj AS s WHERE # >= CAST(CHECKSUM(NEWID(), s.specobjid) & # AS float) / CAST (# AS int)"
2019-05-27 22:30:00,1
2019-05-27 22:31:00,1
2019-05-27 22:35:00,1
2019-05-27 22:37:00,1
2019-05-27 22:38:00,1
2019-05-27 22:39:00,1
