135,select * from dbo.fDocColumns(&&&)
2019-05-27 00:17:00,1
2019-05-27 00:32:00,1
2019-05-27 00:49:00,1
2019-05-27 01:16:00,1
2019-05-27 01:20:00,1
2019-05-27 01:33:00,1
2019-05-27 01:55:00,1
2019-05-27 02:04:00,2
2019-05-27 02:16:00,2
2019-05-27 02:37:00,1
2019-05-27 02:39:00,1
2019-05-27 02:50:00,1
2019-05-27 03:15:00,1
2019-05-27 03:33:00,1
2019-05-27 03:38:00,1
2019-05-27 05:29:00,1
2019-05-27 05:32:00,2
2019-05-27 05:54:00,1
2019-05-27 06:09:00,1
2019-05-27 06:44:00,1
2019-05-27 06:52:00,4
2019-05-27 06:55:00,1
2019-05-27 07:20:00,1
2019-05-27 08:04:00,5
2019-05-27 08:05:00,4
2019-05-27 08:13:00,1
2019-05-27 08:41:00,1
2019-05-27 09:25:00,2
2019-05-27 10:06:00,2
2019-05-27 10:23:00,1
2019-05-27 10:37:00,2
2019-05-27 11:12:00,1
2019-05-27 11:37:00,1
2019-05-27 12:02:00,2
2019-05-27 13:36:00,1
2019-05-27 13:47:00,1
2019-05-27 13:53:00,1
2019-05-27 13:57:00,2
2019-05-27 14:03:00,2
2019-05-27 14:05:00,2
2019-05-27 14:10:00,1
2019-05-27 14:16:00,1
2019-05-27 14:30:00,1
2019-05-27 14:52:00,1
2019-05-27 14:59:00,1
2019-05-27 15:04:00,1
2019-05-27 15:05:00,2
2019-05-27 15:11:00,3
2019-05-27 15:17:00,2
2019-05-27 15:37:00,1
2019-05-27 15:46:00,1
2019-05-27 15:55:00,1
2019-05-27 15:59:00,2
2019-05-27 16:49:00,1
2019-05-27 17:31:00,4
2019-05-27 17:39:00,1
2019-05-27 18:10:00,1
2019-05-27 18:12:00,1
2019-05-27 18:22:00,1
2019-05-27 18:53:00,1
2019-05-27 18:59:00,1
2019-05-27 19:02:00,1
2019-05-27 19:54:00,11
2019-05-27 19:58:00,1
2019-05-27 20:00:00,1
2019-05-27 20:19:00,1
2019-05-27 20:24:00,3
2019-05-27 20:25:00,4
2019-05-27 21:20:00,1
2019-05-27 21:29:00,1
2019-05-27 21:35:00,1
2019-05-27 21:41:00,2
2019-05-27 21:43:00,1
2019-05-27 22:36:00,4
2019-05-27 22:37:00,1
2019-05-27 22:44:00,2
2019-05-27 22:46:00,1
2019-05-27 23:05:00,1
2019-05-27 23:17:00,1
2019-05-27 23:24:00,1
2019-05-27 23:27:00,1
2019-05-27 23:32:00,1
2019-05-27 23:34:00,1
2019-05-27 23:38:00,1
2019-05-27 23:39:00,1
2019-05-27 23:40:00,1
2019-05-27 23:49:00,1
