1421,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-05-27 00:03:00,2
2019-05-27 00:06:00,3
2019-05-27 00:07:00,3
2019-05-27 00:08:00,1
2019-05-27 00:13:00,2
2019-05-27 00:16:00,3
2019-05-27 00:17:00,3
2019-05-27 00:18:00,1
2019-05-27 00:23:00,2
2019-05-27 00:26:00,3
2019-05-27 00:27:00,3
2019-05-27 00:28:00,1
2019-05-27 00:33:00,2
2019-05-27 00:36:00,3
2019-05-27 00:37:00,5
2019-05-27 00:38:00,1
2019-05-27 00:43:00,2
2019-05-27 00:46:00,3
2019-05-27 00:47:00,3
2019-05-27 00:48:00,1
2019-05-27 00:53:00,2
2019-05-27 00:56:00,3
2019-05-27 00:57:00,3
2019-05-27 00:58:00,1
2019-05-27 01:03:00,2
2019-05-27 01:06:00,3
2019-05-27 01:07:00,4
2019-05-27 01:08:00,1
2019-05-27 01:13:00,2
2019-05-27 01:16:00,3
2019-05-27 01:17:00,3
2019-05-27 01:18:00,1
2019-05-27 01:23:00,2
2019-05-27 01:26:00,4
2019-05-27 01:27:00,3
2019-05-27 01:28:00,1
2019-05-27 01:33:00,2
2019-05-27 01:36:00,3
2019-05-27 01:37:00,3
2019-05-27 01:38:00,1
2019-05-27 01:43:00,2
2019-05-27 01:46:00,3
2019-05-27 01:47:00,3
2019-05-27 01:48:00,1
2019-05-27 01:53:00,2
2019-05-27 01:56:00,3
2019-05-27 01:57:00,3
2019-05-27 01:58:00,1
2019-05-27 02:03:00,2
2019-05-27 02:06:00,3
2019-05-27 02:07:00,3
2019-05-27 02:08:00,1
2019-05-27 02:13:00,2
2019-05-27 02:16:00,3
2019-05-27 02:17:00,3
2019-05-27 02:18:00,1
2019-05-27 02:23:00,2
2019-05-27 02:26:00,3
2019-05-27 02:27:00,3
2019-05-27 02:28:00,1
2019-05-27 02:33:00,2
2019-05-27 02:36:00,3
2019-05-27 02:37:00,3
2019-05-27 02:38:00,1
2019-05-27 02:43:00,2
2019-05-27 02:46:00,3
2019-05-27 02:47:00,3
2019-05-27 02:48:00,1
2019-05-27 02:53:00,2
2019-05-27 02:56:00,3
2019-05-27 02:57:00,3
2019-05-27 02:58:00,1
2019-05-27 03:03:00,2
2019-05-27 03:06:00,3
2019-05-27 03:07:00,3
2019-05-27 03:08:00,1
2019-05-27 03:13:00,2
2019-05-27 03:16:00,3
2019-05-27 03:17:00,3
2019-05-27 03:18:00,1
2019-05-27 03:23:00,2
2019-05-27 03:26:00,3
2019-05-27 03:27:00,3
2019-05-27 03:28:00,1
2019-05-27 03:33:00,2
2019-05-27 03:36:00,5
2019-05-27 03:37:00,3
2019-05-27 03:38:00,1
2019-05-27 03:43:00,2
2019-05-27 03:46:00,5
2019-05-27 03:47:00,3
2019-05-27 03:48:00,1
2019-05-27 03:53:00,2
2019-05-27 03:56:00,5
2019-05-27 03:57:00,3
2019-05-27 03:58:00,1
2019-05-27 04:03:00,2
2019-05-27 04:06:00,3
2019-05-27 04:07:00,3
2019-05-27 04:08:00,1
2019-05-27 04:13:00,2
2019-05-27 04:16:00,3
2019-05-27 04:17:00,3
2019-05-27 04:18:00,1
2019-05-27 04:23:00,2
2019-05-27 04:26:00,3
2019-05-27 04:27:00,3
