70,select * from Photoz where objid=#
2019-05-27 00:04:00,1
2019-05-27 00:05:00,2
2019-05-27 02:18:00,1
2019-05-27 02:33:00,1
2019-05-27 03:12:00,1
2019-05-27 03:42:00,1
2019-05-27 05:46:00,1
2019-05-27 05:47:00,1
2019-05-27 05:51:00,1
2019-05-27 06:01:00,1
2019-05-27 06:05:00,1
2019-05-27 06:36:00,1
2019-05-27 06:56:00,1
2019-05-27 06:58:00,1
2019-05-27 09:22:00,1
2019-05-27 09:53:00,1
2019-05-27 10:04:00,1
2019-05-27 10:26:00,1
2019-05-27 10:31:00,1
2019-05-27 10:49:00,1
2019-05-27 10:58:00,1
2019-05-27 10:59:00,1
2019-05-27 11:04:00,1
2019-05-27 11:29:00,1
2019-05-27 11:45:00,1
2019-05-27 12:12:00,1
2019-05-27 12:30:00,1
2019-05-27 12:46:00,1
2019-05-27 12:48:00,1
2019-05-27 13:49:00,1
2019-05-27 13:52:00,2
2019-05-27 14:07:00,1
2019-05-27 14:11:00,1
2019-05-27 14:12:00,2
2019-05-27 14:15:00,1
2019-05-27 14:24:00,1
2019-05-27 14:30:00,1
2019-05-27 15:05:00,1
2019-05-27 15:32:00,1
2019-05-27 15:33:00,1
2019-05-27 16:03:00,1
2019-05-27 16:44:00,1
2019-05-27 17:52:00,1
2019-05-27 18:45:00,2
2019-05-27 19:56:00,4
2019-05-27 20:02:00,1
2019-05-27 20:06:00,1
2019-05-27 20:14:00,1
2019-05-27 20:41:00,1
2019-05-27 20:43:00,2
2019-05-27 20:52:00,1
2019-05-27 21:19:00,1
2019-05-27 21:34:00,1
2019-05-27 21:54:00,1
2019-05-27 22:06:00,1
2019-05-27 22:14:00,1
2019-05-27 22:17:00,1
2019-05-27 22:27:00,1
2019-05-27 22:31:00,1
2019-05-27 22:56:00,1
2019-05-27 23:34:00,1
2019-05-27 23:53:00,1
