14,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-04-13 14:08:00,1
2019-04-13 14:10:00,1
2019-04-13 14:16:00,1
2019-04-13 14:19:00,1
2019-04-13 14:24:00,1
2019-04-13 14:28:00,1
2019-04-13 14:32:00,1
2019-04-13 14:38:00,1
2019-04-13 14:44:00,1
2019-04-13 14:48:00,1
2019-04-13 14:52:00,1
2019-04-13 14:55:00,1
2019-04-13 15:00:00,1
2019-04-13 15:04:00,1
