470,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-04-13 00:02:00,1
2019-04-13 00:04:00,1
2019-04-13 01:35:00,1
2019-04-13 01:37:00,1
2019-04-13 01:39:00,1
2019-04-13 01:41:00,1
2019-04-13 01:45:00,1
2019-04-13 01:46:00,1
2019-04-13 01:48:00,1
2019-04-13 01:50:00,1
2019-04-13 01:53:00,1
2019-04-13 01:54:00,1
2019-04-13 01:56:00,1
2019-04-13 01:59:00,1
2019-04-13 02:01:00,1
2019-04-13 02:03:00,1
2019-04-13 02:05:00,1
2019-04-13 02:07:00,1
2019-04-13 02:10:00,1
2019-04-13 02:11:00,1
2019-04-13 02:13:00,1
2019-04-13 02:15:00,1
2019-04-13 02:17:00,1
2019-04-13 02:25:00,1
2019-04-13 02:29:00,1
2019-04-13 02:33:00,1
2019-04-13 02:37:00,1
2019-04-13 02:40:00,1
2019-04-13 02:47:00,1
2019-04-13 02:51:00,1
2019-04-13 02:54:00,1
2019-04-13 02:56:00,1
2019-04-13 02:58:00,1
2019-04-13 03:01:00,1
2019-04-13 03:03:00,1
2019-04-13 03:05:00,1
2019-04-13 03:07:00,1
2019-04-13 03:09:00,1
2019-04-13 03:11:00,1
2019-04-13 03:13:00,1
2019-04-13 03:15:00,1
2019-04-13 03:17:00,1
2019-04-13 03:21:00,1
2019-04-13 03:22:00,1
2019-04-13 03:24:00,1
2019-04-13 03:26:00,1
2019-04-13 03:27:00,1
2019-04-13 03:29:00,1
2019-04-13 03:30:00,1
2019-04-13 03:32:00,1
2019-04-13 03:34:00,1
2019-04-13 03:35:00,1
2019-04-13 03:37:00,1
2019-04-13 03:38:00,1
2019-04-13 03:40:00,1
2019-04-13 03:42:00,1
2019-04-13 03:45:00,1
2019-04-13 03:47:00,1
2019-04-13 03:49:00,1
2019-04-13 03:51:00,1
2019-04-13 03:53:00,1
2019-04-13 03:55:00,1
2019-04-13 03:57:00,1
2019-04-13 03:59:00,2
2019-04-13 04:01:00,1
2019-04-13 04:04:00,1
2019-04-13 04:06:00,1
2019-04-13 04:08:00,1
2019-04-13 04:10:00,1
2019-04-13 04:12:00,1
2019-04-13 04:14:00,1
2019-04-13 04:16:00,1
2019-04-13 04:18:00,1
2019-04-13 04:19:00,1
2019-04-13 04:21:00,1
2019-04-13 04:23:00,1
2019-04-13 04:25:00,1
2019-04-13 04:27:00,1
2019-04-13 04:29:00,1
2019-04-13 04:31:00,1
2019-04-13 04:33:00,1
2019-04-13 04:37:00,1
2019-04-13 04:39:00,1
2019-04-13 04:41:00,1
2019-04-13 04:44:00,1
2019-04-13 04:48:00,1
2019-04-13 04:51:00,1
2019-04-13 04:53:00,2
2019-04-13 04:56:00,1
2019-04-13 04:58:00,1
2019-04-13 05:01:00,1
2019-04-13 05:03:00,1
2019-04-13 05:05:00,2
2019-04-13 05:07:00,2
2019-04-13 05:10:00,1
2019-04-13 05:13:00,1
2019-04-13 05:15:00,1
2019-04-13 05:17:00,2
2019-04-13 05:19:00,1
2019-04-13 05:21:00,1
2019-04-13 05:23:00,1
2019-04-13 05:26:00,1
2019-04-13 05:27:00,1
2019-04-13 05:29:00,1
2019-04-13 05:31:00,2
2019-04-13 05:33:00,1
2019-04-13 05:36:00,1
2019-04-13 05:37:00,1
2019-04-13 05:40:00,1
2019-04-13 05:43:00,1
2019-04-13 05:45:00,1
2019-04-13 05:47:00,1
2019-04-13 05:51:00,1
2019-04-13 05:53:00,1
2019-04-13 05:55:00,1
2019-04-13 05:57:00,1
2019-04-13 05:59:00,1
2019-04-13 06:01:00,1
2019-04-13 06:03:00,1
2019-04-13 06:05:00,1
2019-04-13 06:07:00,1
2019-04-13 06:09:00,1
2019-04-13 06:11:00,1
2019-04-13 06:13:00,1
2019-04-13 06:15:00,1
2019-04-13 06:17:00,1
2019-04-13 06:19:00,1
2019-04-13 06:21:00,1
2019-04-13 06:22:00,1
2019-04-13 06:24:00,1
2019-04-13 06:26:00,1
2019-04-13 06:29:00,1
2019-04-13 06:31:00,1
2019-04-13 06:34:00,1
2019-04-13 06:36:00,1
2019-04-13 06:38:00,1
2019-04-13 06:40:00,1
2019-04-13 06:42:00,1
2019-04-13 06:45:00,1
2019-04-13 06:47:00,1
2019-04-13 06:49:00,1
2019-04-13 06:50:00,1
2019-04-13 06:52:00,1
2019-04-13 06:54:00,1
2019-04-13 06:56:00,1
2019-04-13 06:58:00,1
2019-04-13 07:00:00,1
2019-04-13 07:02:00,1
2019-04-13 07:04:00,1
2019-04-13 07:06:00,1
2019-04-13 07:08:00,1
2019-04-13 07:10:00,1
2019-04-13 07:12:00,1
2019-04-13 07:13:00,1
2019-04-13 07:15:00,1
2019-04-13 07:16:00,1
2019-04-13 07:19:00,1
2019-04-13 07:21:00,1
2019-04-13 07:22:00,1
2019-04-13 07:23:00,1
2019-04-13 07:25:00,1
2019-04-13 07:27:00,1
2019-04-13 07:29:00,1
2019-04-13 07:34:00,1
2019-04-13 07:36:00,1
2019-04-13 07:38:00,1
2019-04-13 07:40:00,1
2019-04-13 07:42:00,1
2019-04-13 07:44:00,1
2019-04-13 07:46:00,1
2019-04-13 07:48:00,1
2019-04-13 07:49:00,1
2019-04-13 07:51:00,1
2019-04-13 07:53:00,1
2019-04-13 07:54:00,1
2019-04-13 07:59:00,1
2019-04-13 08:01:00,1
2019-04-13 08:04:00,1
2019-04-13 08:05:00,1
2019-04-13 08:07:00,1
2019-04-13 08:09:00,1
2019-04-13 08:10:00,1
2019-04-13 08:12:00,2
2019-04-13 08:15:00,1
2019-04-13 08:17:00,1
2019-04-13 08:19:00,1
2019-04-13 08:21:00,1
2019-04-13 08:22:00,1
2019-04-13 08:25:00,1
2019-04-13 08:27:00,1
2019-04-13 08:28:00,1
2019-04-13 08:30:00,1
2019-04-13 08:31:00,1
2019-04-13 08:33:00,1
2019-04-13 08:34:00,1
2019-04-13 08:36:00,1
2019-04-13 08:38:00,1
2019-04-13 08:40:00,1
2019-04-13 08:43:00,1
2019-04-13 08:45:00,1
2019-04-13 08:46:00,1
2019-04-13 08:48:00,1
2019-04-13 08:50:00,1
2019-04-13 08:51:00,1
2019-04-13 08:53:00,1
2019-04-13 08:54:00,1
2019-04-13 08:56:00,1
2019-04-13 08:58:00,1
2019-04-13 09:03:00,1
2019-04-13 09:06:00,1
2019-04-13 09:08:00,1
2019-04-13 09:10:00,1
2019-04-13 09:12:00,1
2019-04-13 09:14:00,1
2019-04-13 09:16:00,1
2019-04-13 09:18:00,1
2019-04-13 09:21:00,2
2019-04-13 09:30:00,1
2019-04-13 09:35:00,1
2019-04-13 09:37:00,1
2019-04-13 09:39:00,1
2019-04-13 09:41:00,1
2019-04-13 09:43:00,2
2019-04-13 09:46:00,1
2019-04-13 09:48:00,1
2019-04-13 09:50:00,1
2019-04-13 09:52:00,1
2019-04-13 09:55:00,1
2019-04-13 09:57:00,1
2019-04-13 09:58:00,1
2019-04-13 10:00:00,1
2019-04-13 10:02:00,1
2019-04-13 10:04:00,1
2019-04-13 10:06:00,1
2019-04-13 10:08:00,1
2019-04-13 10:10:00,1
2019-04-13 10:12:00,1
2019-04-13 10:14:00,1
2019-04-13 10:17:00,1
2019-04-13 10:19:00,1
2019-04-13 10:21:00,1
2019-04-13 10:26:00,1
2019-04-13 10:42:00,2
2019-04-13 10:46:00,1
2019-04-13 10:48:00,1
2019-04-13 10:49:00,1
2019-04-13 10:51:00,1
2019-04-13 10:53:00,1
2019-04-13 10:57:00,1
2019-04-13 10:59:00,1
2019-04-13 11:01:00,1
2019-04-13 11:04:00,1
2019-04-13 11:06:00,1
2019-04-13 11:08:00,1
2019-04-13 11:10:00,1
2019-04-13 11:11:00,1
2019-04-13 11:13:00,1
2019-04-13 11:15:00,1
2019-04-13 11:17:00,1
2019-04-13 11:19:00,1
2019-04-13 11:21:00,1
2019-04-13 11:22:00,1
2019-04-13 11:24:00,1
2019-04-13 11:25:00,2
2019-04-13 11:27:00,1
2019-04-13 11:28:00,1
2019-04-13 11:31:00,1
2019-04-13 11:32:00,1
2019-04-13 11:34:00,1
2019-04-13 11:36:00,1
2019-04-13 11:38:00,1
2019-04-13 11:40:00,1
2019-04-13 11:44:00,1
2019-04-13 11:45:00,1
2019-04-13 11:48:00,1
2019-04-13 11:49:00,1
2019-04-13 11:51:00,1
2019-04-13 11:53:00,1
2019-04-13 11:54:00,1
2019-04-13 11:56:00,1
2019-04-13 11:58:00,1
2019-04-13 11:59:00,1
2019-04-13 12:01:00,1
2019-04-13 12:05:00,1
2019-04-13 12:07:00,1
2019-04-13 12:10:00,1
2019-04-13 12:12:00,1
2019-04-13 12:16:00,1
2019-04-13 12:19:00,1
2019-04-13 12:21:00,1
2019-04-13 12:23:00,1
2019-04-13 12:25:00,1
2019-04-13 12:27:00,1
2019-04-13 12:29:00,1
2019-04-13 12:31:00,1
2019-04-13 12:34:00,1
2019-04-13 12:38:00,1
2019-04-13 12:42:00,1
2019-04-13 12:44:00,1
2019-04-13 12:48:00,1
2019-04-13 12:51:00,1
2019-04-13 12:55:00,1
2019-04-13 12:57:00,1
2019-04-13 12:59:00,1
2019-04-13 13:01:00,1
2019-04-13 13:06:00,1
2019-04-13 13:08:00,1
2019-04-13 13:11:00,2
2019-04-13 13:19:00,1
2019-04-13 13:21:00,1
2019-04-13 13:23:00,2
2019-04-13 13:26:00,1
2019-04-13 13:28:00,1
2019-04-13 13:30:00,1
2019-04-13 13:32:00,1
2019-04-13 13:34:00,1
2019-04-13 13:36:00,1
2019-04-13 13:38:00,1
2019-04-13 13:41:00,1
2019-04-13 13:43:00,1
2019-04-13 13:46:00,1
2019-04-13 13:49:00,1
2019-04-13 13:51:00,1
2019-04-13 13:53:00,1
2019-04-13 13:56:00,1
2019-04-13 13:58:00,1
2019-04-13 14:00:00,1
2019-04-13 14:02:00,1
2019-04-13 14:05:00,1
2019-04-13 14:07:00,1
2019-04-13 14:10:00,1
2019-04-13 14:13:00,1
2019-04-13 14:16:00,1
2019-04-13 14:18:00,1
2019-04-13 14:20:00,1
2019-04-13 14:24:00,1
2019-04-13 14:26:00,1
2019-04-13 14:29:00,1
2019-04-13 14:31:00,1
2019-04-13 14:33:00,1
2019-04-13 14:35:00,1
