18,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-04-13 07:14:00,1
2019-04-13 18:03:00,1
2019-04-13 19:04:00,1
2019-04-13 19:07:00,1
2019-04-13 19:34:00,1
2019-04-13 19:38:00,1
2019-04-13 19:47:00,1
2019-04-13 19:54:00,1
2019-04-13 20:02:00,1
2019-04-13 20:04:00,1
2019-04-13 20:33:00,1
2019-04-13 20:44:00,1
2019-04-13 22:19:00,1
2019-04-13 22:59:00,2
2019-04-13 23:00:00,1
2019-04-13 23:01:00,1
2019-04-13 23:03:00,1
