1,"SELECT t.Name,t.targetID,t.target_photz,t.target_photzErr,t.target_specz,t.target_speczErr,t.objID,t.AngSep,p.z as neighbor_specz,p.zErr as neighbor_speczErr INTO mydb.neighbors_specz1 from mydb.neighbors1 as t, dbo.SpecPhoto as p where   p.objID = t.objID"
2019-04-13 19:12:00,1
