221,select * from dbo.fDocColumns(&&&)
2019-04-13 00:53:00,1
2019-04-13 01:15:00,1
2019-04-13 01:22:00,1
2019-04-13 01:33:00,2
2019-04-13 01:35:00,2
2019-04-13 01:45:00,1
2019-04-13 01:53:00,1
2019-04-13 02:09:00,1
2019-04-13 02:23:00,2
2019-04-13 05:50:00,2
2019-04-13 06:07:00,1
2019-04-13 06:09:00,1
2019-04-13 06:26:00,3
2019-04-13 06:27:00,2
2019-04-13 06:34:00,2
2019-04-13 07:08:00,1
2019-04-13 07:32:00,1
2019-04-13 07:50:00,1
2019-04-13 08:06:00,1
2019-04-13 08:18:00,1
2019-04-13 08:57:00,1
2019-04-13 08:58:00,4
2019-04-13 08:59:00,6
2019-04-13 09:00:00,5
2019-04-13 09:01:00,8
2019-04-13 09:02:00,5
2019-04-13 09:03:00,3
2019-04-13 09:04:00,7
2019-04-13 09:05:00,1
2019-04-13 09:09:00,1
2019-04-13 09:10:00,10
2019-04-13 09:11:00,9
2019-04-13 09:12:00,6
2019-04-13 09:13:00,7
2019-04-13 09:14:00,6
2019-04-13 09:15:00,5
2019-04-13 09:16:00,7
2019-04-13 09:17:00,7
2019-04-13 09:18:00,6
2019-04-13 09:19:00,5
2019-04-13 09:20:00,8
2019-04-13 09:21:00,7
2019-04-13 09:22:00,6
2019-04-13 09:23:00,1
2019-04-13 09:25:00,5
2019-04-13 09:26:00,1
2019-04-13 09:39:00,1
2019-04-13 09:48:00,1
2019-04-13 09:52:00,1
2019-04-13 10:06:00,1
2019-04-13 10:46:00,1
2019-04-13 10:50:00,1
2019-04-13 11:15:00,2
2019-04-13 12:15:00,2
2019-04-13 12:25:00,1
2019-04-13 12:26:00,1
2019-04-13 12:29:00,1
2019-04-13 12:36:00,1
2019-04-13 12:51:00,2
2019-04-13 14:09:00,1
2019-04-13 14:33:00,3
2019-04-13 15:17:00,1
2019-04-13 15:27:00,1
2019-04-13 15:34:00,1
2019-04-13 15:46:00,3
2019-04-13 15:47:00,1
2019-04-13 15:48:00,1
2019-04-13 15:49:00,2
2019-04-13 15:50:00,1
2019-04-13 15:51:00,3
2019-04-13 15:53:00,1
2019-04-13 16:08:00,1
2019-04-13 16:16:00,1
2019-04-13 16:24:00,1
2019-04-13 18:33:00,1
2019-04-13 18:39:00,1
2019-04-13 20:37:00,1
2019-04-13 20:43:00,1
2019-04-13 20:48:00,1
2019-04-13 20:58:00,1
2019-04-13 21:35:00,2
2019-04-13 21:45:00,1
2019-04-13 21:47:00,1
2019-04-13 21:52:00,1
2019-04-13 22:02:00,1
2019-04-13 22:14:00,1
2019-04-13 22:43:00,1
2019-04-13 23:32:00,2
2019-04-13 23:48:00,1
2019-04-13 23:56:00,1
