40,select * from fDocFunctionParams(&&&)
2019-04-13 03:15:00,1
2019-04-13 03:57:00,1
2019-04-13 04:50:00,1
2019-04-13 05:08:00,1
2019-04-13 05:53:00,1
2019-04-13 06:02:00,1
2019-04-13 07:52:00,1
2019-04-13 08:58:00,1
2019-04-13 08:59:00,3
2019-04-13 09:00:00,2
2019-04-13 09:01:00,2
2019-04-13 09:02:00,5
2019-04-13 09:03:00,2
2019-04-13 09:04:00,2
2019-04-13 09:05:00,4
2019-04-13 09:08:00,1
2019-04-13 09:10:00,1
2019-04-13 10:35:00,1
2019-04-13 10:52:00,1
2019-04-13 15:24:00,1
2019-04-13 15:48:00,2
2019-04-13 18:36:00,1
2019-04-13 20:53:00,1
2019-04-13 22:20:00,1
2019-04-13 22:41:00,1
2019-04-13 23:04:00,1
