38,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-04-13 02:36:00,1
2019-04-13 06:09:00,1
2019-04-13 07:32:00,1
2019-04-13 09:32:00,1
2019-04-13 09:33:00,1
2019-04-13 10:16:00,2
2019-04-13 10:32:00,2
2019-04-13 10:34:00,1
2019-04-13 10:46:00,1
2019-04-13 11:41:00,1
2019-04-13 11:46:00,1
2019-04-13 12:35:00,1
2019-04-13 12:48:00,1
2019-04-13 14:48:00,1
2019-04-13 14:58:00,1
2019-04-13 14:59:00,1
2019-04-13 15:05:00,1
2019-04-13 15:46:00,1
2019-04-13 17:58:00,1
2019-04-13 17:59:00,1
2019-04-13 18:16:00,1
2019-04-13 18:17:00,1
2019-04-13 18:18:00,1
2019-04-13 18:21:00,2
2019-04-13 18:57:00,1
2019-04-13 19:03:00,2
2019-04-13 20:05:00,1
2019-04-13 20:33:00,4
2019-04-13 23:45:00,1
2019-04-13 23:46:00,2
