144,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-04-13 00:25:00,1
2019-04-13 00:46:00,4
2019-04-13 00:47:00,12
2019-04-13 00:48:00,14
2019-04-13 00:49:00,10
2019-04-13 00:50:00,16
2019-04-13 00:51:00,12
2019-04-13 00:52:00,10
2019-04-13 00:53:00,18
2019-04-13 00:54:00,12
2019-04-13 00:55:00,8
2019-04-13 01:40:00,1
2019-04-13 06:23:00,1
2019-04-13 12:58:00,4
2019-04-13 12:59:00,10
2019-04-13 13:00:00,10
2019-04-13 15:55:00,1
