20,select * from SpecObjAll where specObjId=#
2019-09-14 08:50:00,1
2019-09-14 09:39:00,1
2019-09-14 09:45:00,1
2019-09-14 09:49:00,1
2019-09-14 10:13:00,1
2019-09-14 12:12:00,1
2019-09-14 12:21:00,1
2019-09-14 13:12:00,1
2019-09-14 13:13:00,1
2019-09-14 14:28:00,1
2019-09-14 14:59:00,1
2019-09-14 16:43:00,1
2019-09-14 17:50:00,1
2019-09-14 18:44:00,1
2019-09-14 19:33:00,1
2019-09-14 19:53:00,1
2019-09-14 21:07:00,1
2019-09-14 21:08:00,1
2019-09-14 21:49:00,1
2019-09-14 22:31:00,1
