1,"SELECT TOP # G.objID, GN.distance, G.z, G.ra, G.dec FROM Galaxy as G JOIN dbo.fGetNearbyObjEq(#,#, #) AS GN ON G.objID = GN.objID WHERE z<#"
2019-09-14 17:50:00,1
