56,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-09-14 01:16:00,1
2019-09-14 03:39:00,1
2019-09-14 03:49:00,1
2019-09-14 04:01:00,1
2019-09-14 05:42:00,1
2019-09-14 06:34:00,1
2019-09-14 06:38:00,2
2019-09-14 06:42:00,1
2019-09-14 06:46:00,1
2019-09-14 07:06:00,1
2019-09-14 07:08:00,1
2019-09-14 07:24:00,1
2019-09-14 07:32:00,1
2019-09-14 07:36:00,1
2019-09-14 07:37:00,1
2019-09-14 11:24:00,1
2019-09-14 11:58:00,1
2019-09-14 12:08:00,1
2019-09-14 12:09:00,1
2019-09-14 12:17:00,3
2019-09-14 12:18:00,1
2019-09-14 12:20:00,1
2019-09-14 12:24:00,1
2019-09-14 12:30:00,1
2019-09-14 12:31:00,1
2019-09-14 12:34:00,1
2019-09-14 12:40:00,2
2019-09-14 12:58:00,1
2019-09-14 13:01:00,1
2019-09-14 13:08:00,1
2019-09-14 13:16:00,1
2019-09-14 13:29:00,1
2019-09-14 13:32:00,1
2019-09-14 13:34:00,1
2019-09-14 13:45:00,1
2019-09-14 13:46:00,1
2019-09-14 13:48:00,1
2019-09-14 13:53:00,1
2019-09-14 14:13:00,1
2019-09-14 14:17:00,1
2019-09-14 14:19:00,1
2019-09-14 14:27:00,1
2019-09-14 17:29:00,2
2019-09-14 21:15:00,1
2019-09-14 21:16:00,1
2019-09-14 21:17:00,1
2019-09-14 21:22:00,3
2019-09-14 21:23:00,1
2019-09-14 23:30:00,1
