21,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&'<a target=INFO href=http://skyserver.sdss.org/DR1#/en/tools/explore/obj.aspx?id=&&& + cast(x.objId as varchar(#)) + &&&>&&&+ cast(x.objId as varchar(#)) + &&&</a>&&& as objID, p.ra, p.dec, p.run, p.rerun, p.camcol, p.field,  dbo.fPhotoTypeN(p.type) as type,  p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z  FROM #upload u  JOIN #x x ON x.up_id = u.up_id  JOIN PhotoTag p ON p.objID = x.objID  ORDER BY x.up_id  &&&#', @log=#, @filter=#"
2019-01-25 07:00:00,1
2019-01-25 10:22:00,1
2019-01-25 10:25:00,1
2019-01-25 10:56:00,1
2019-01-25 14:12:00,1
2019-01-25 14:39:00,1
2019-01-25 14:53:00,1
2019-01-25 15:01:00,1
2019-01-25 15:41:00,1
2019-01-25 15:53:00,1
2019-01-25 20:00:00,1
2019-01-25 20:01:00,1
2019-01-25 20:02:00,2
2019-01-25 20:10:00,1
2019-01-25 20:11:00,1
2019-01-25 20:35:00,1
2019-01-25 20:36:00,1
2019-01-25 20:51:00,1
2019-01-25 20:52:00,1
2019-01-25 20:55:00,1
