2385,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-01-25 21:03:00,1
2019-01-25 21:05:00,8
2019-01-25 21:06:00,41
2019-01-25 21:07:00,17
2019-01-25 21:08:00,1
2019-01-25 21:10:00,1
2019-01-25 21:20:00,1
2019-01-25 21:21:00,24
2019-01-25 21:22:00,34
2019-01-25 21:23:00,54
2019-01-25 21:24:00,85
2019-01-25 21:25:00,76
2019-01-25 21:26:00,55
2019-01-25 21:27:00,59
2019-01-25 21:28:00,84
2019-01-25 21:29:00,84
2019-01-25 21:30:00,98
2019-01-25 21:31:00,84
2019-01-25 21:32:00,86
2019-01-25 21:33:00,87
2019-01-25 21:34:00,89
2019-01-25 21:35:00,44
2019-01-25 22:59:00,18
2019-01-25 23:00:00,34
2019-01-25 23:01:00,31
2019-01-25 23:06:00,16
2019-01-25 23:07:00,83
2019-01-25 23:08:00,70
2019-01-25 23:09:00,51
2019-01-25 23:10:00,50
2019-01-25 23:11:00,50
2019-01-25 23:20:00,24
2019-01-25 23:21:00,23
2019-01-25 23:22:00,3
2019-01-25 23:23:00,54
2019-01-25 23:24:00,56
2019-01-25 23:25:00,55
2019-01-25 23:26:00,89
2019-01-25 23:27:00,90
2019-01-25 23:28:00,88
2019-01-25 23:29:00,92
2019-01-25 23:30:00,86
2019-01-25 23:31:00,53
2019-01-25 23:32:00,54
2019-01-25 23:33:00,53
2019-01-25 23:34:00,49
