381,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-01-25 19:15:00,8
2019-01-25 19:16:00,11
2019-01-25 19:17:00,14
2019-01-25 19:18:00,13
2019-01-25 19:19:00,15
2019-01-25 19:20:00,10
2019-01-25 19:21:00,12
2019-01-25 19:22:00,10
2019-01-25 19:23:00,13
2019-01-25 19:24:00,11
2019-01-25 19:25:00,16
2019-01-25 19:26:00,15
2019-01-25 19:27:00,12
2019-01-25 19:28:00,10
2019-01-25 19:29:00,13
2019-01-25 19:30:00,12
2019-01-25 19:31:00,15
2019-01-25 19:32:00,13
2019-01-25 19:46:00,11
2019-01-25 19:47:00,11
2019-01-25 19:48:00,12
2019-01-25 19:49:00,12
2019-01-25 19:50:00,16
2019-01-25 19:51:00,10
2019-01-25 19:52:00,5
2019-01-25 19:57:00,8
2019-01-25 19:58:00,6
2019-01-25 20:00:00,1
2019-01-25 20:03:00,1
2019-01-25 20:11:00,12
2019-01-25 20:12:00,11
2019-01-25 20:13:00,14
2019-01-25 20:14:00,8
2019-01-25 20:15:00,2
2019-01-25 20:17:00,6
2019-01-25 20:18:00,10
2019-01-25 20:19:00,2
