15,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-01-25 10:15:00,1
2019-01-25 10:16:00,1
2019-01-25 10:19:00,2
2019-01-25 10:20:00,1
2019-01-25 10:21:00,1
2019-01-25 10:22:00,1
2019-01-25 10:25:00,1
2019-01-25 10:32:00,1
2019-01-25 10:37:00,2
2019-01-25 10:43:00,1
2019-01-25 10:44:00,1
2019-01-25 10:46:00,1
2019-01-25 10:56:00,1
