1,"SELECT COUNT(*) into mydb.MyTable from DR7.Photoz as Z, DR7.PhotoObjAll as G WHERE Z.objID = G.Objid and G.type = # and Z.z < # and Z.z != #"
2019-01-25 05:37:00,1
