43,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-01-25 04:27:00,1
2019-01-25 04:47:00,1
2019-01-25 04:48:00,2
2019-01-25 04:51:00,1
2019-01-25 05:08:00,1
2019-01-25 05:10:00,1
2019-01-25 05:44:00,1
2019-01-25 06:03:00,1
2019-01-25 06:18:00,1
2019-01-25 08:11:00,1
2019-01-25 09:07:00,1
2019-01-25 09:19:00,1
2019-01-25 13:19:00,3
2019-01-25 13:20:00,1
2019-01-25 13:23:00,8
2019-01-25 14:05:00,1
2019-01-25 14:06:00,1
2019-01-25 14:26:00,2
2019-01-25 14:42:00,1
2019-01-25 15:01:00,2
2019-01-25 15:02:00,2
2019-01-25 15:03:00,3
2019-01-25 15:04:00,1
2019-01-25 16:34:00,1
2019-01-25 18:52:00,1
2019-01-25 18:59:00,2
2019-01-25 20:56:00,1
