131,select * from SpecObjAll where specObjId=#
2019-05-31 00:32:00,1
2019-05-31 00:40:00,1
2019-05-31 02:29:00,1
2019-05-31 03:47:00,1
2019-05-31 04:38:00,1
2019-05-31 04:56:00,1
2019-05-31 06:13:00,1
2019-05-31 08:41:00,9
2019-05-31 10:35:00,1
2019-05-31 12:02:00,1
2019-05-31 13:38:00,1
2019-05-31 13:39:00,1
2019-05-31 13:42:00,1
2019-05-31 14:14:00,7
2019-05-31 14:16:00,1
2019-05-31 15:09:00,1
2019-05-31 15:49:00,15
2019-05-31 16:16:00,10
2019-05-31 17:33:00,15
2019-05-31 17:34:00,32
2019-05-31 17:35:00,16
2019-05-31 17:36:00,9
2019-05-31 18:06:00,2
2019-05-31 20:06:00,1
2019-05-31 23:42:00,1
