106,select * from fDocFunctionParams(&&&)
2019-05-31 02:35:00,1
2019-05-31 03:43:00,2
2019-05-31 03:44:00,1
2019-05-31 03:45:00,1
2019-05-31 03:46:00,2
2019-05-31 03:47:00,1
2019-05-31 03:48:00,2
2019-05-31 03:49:00,1
2019-05-31 03:50:00,2
2019-05-31 04:04:00,1
2019-05-31 04:49:00,1
2019-05-31 04:51:00,1
2019-05-31 04:53:00,1
2019-05-31 05:02:00,1
2019-05-31 05:37:00,1
2019-05-31 06:11:00,9
2019-05-31 06:23:00,1
2019-05-31 08:17:00,3
2019-05-31 08:48:00,1
2019-05-31 09:31:00,1
2019-05-31 09:49:00,1
2019-05-31 09:52:00,2
2019-05-31 09:53:00,1
2019-05-31 12:18:00,1
2019-05-31 12:48:00,1
2019-05-31 13:27:00,12
2019-05-31 13:28:00,5
2019-05-31 13:49:00,1
2019-05-31 13:50:00,3
2019-05-31 13:51:00,3
2019-05-31 13:52:00,2
2019-05-31 13:53:00,4
2019-05-31 13:54:00,3
2019-05-31 13:55:00,5
2019-05-31 13:56:00,1
2019-05-31 13:57:00,1
2019-05-31 14:02:00,1
2019-05-31 14:30:00,1
2019-05-31 14:38:00,1
2019-05-31 15:17:00,1
2019-05-31 15:25:00,1
2019-05-31 15:34:00,1
2019-05-31 15:46:00,1
2019-05-31 16:13:00,1
2019-05-31 16:14:00,1
2019-05-31 16:15:00,3
2019-05-31 16:16:00,1
2019-05-31 16:20:00,1
2019-05-31 17:02:00,1
2019-05-31 17:20:00,1
2019-05-31 17:24:00,1
2019-05-31 17:54:00,1
2019-05-31 18:28:00,1
2019-05-31 18:44:00,1
2019-05-31 18:49:00,1
2019-05-31 18:50:00,2
2019-05-31 20:50:00,1
2019-05-31 21:23:00,1
2019-05-31 23:50:00,1
