13,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-05-31 14:43:00,1
2019-05-31 14:53:00,1
2019-05-31 15:09:00,1
2019-05-31 15:17:00,1
2019-05-31 15:30:00,1
2019-05-31 15:39:00,1
2019-05-31 15:44:00,1
2019-05-31 15:52:00,1
2019-05-31 15:58:00,1
2019-05-31 16:10:00,1
2019-05-31 16:26:00,1
2019-05-31 16:28:00,1
2019-05-31 16:31:00,1
