2,"SELECT Distinct ph.ra, ph.dec, dbo.fGetNearestObjIDEq(p.ra,p.#dec,p.#SearchRadius) as match1 INTO MyDB.redmappermatch1    From PhotoObj ph, MyDB.redmapper1 p        where    ph.petroMag_i< p.#i"
2019-05-31 10:10:00,2
