157,select * from Photoz2 where objid=#
2019-05-31 08:49:00,6
2019-05-31 08:50:00,15
2019-05-31 08:51:00,13
2019-05-31 08:52:00,15
2019-05-31 08:53:00,4
2019-05-31 12:35:00,14
2019-05-31 12:36:00,36
2019-05-31 12:37:00,8
2019-05-31 13:02:00,3
2019-05-31 13:03:00,33
2019-05-31 13:04:00,10
