1,"SELECT ph.ra,ph.dec, dbo.fGetNearestObjIDEq(p.ra,p.#dec,p.#SearchRadius) as match1 INTO MyDB.redmappermatch1    From PhotoObj ph, MyDB.redmapper1 p     Join MyDB.redmappermatch1 ON dbo.fGetNearestObjIDEq(p.ra,p.#dec,p.#SearchRadius).objID = redmappermatch1.objID   JOIN dbo.fGetNearestObjIDEq(p.ra,p.#dec,p.#SearchRadius) match1 ON ph.objID = match1.objID  where    ph.petroMag_i< p.#i"
2019-05-31 11:42:00,1
