1,"SELECT ph.ra, ph.dec, n.objID, n.neighborObjID into MyDB.redmappermatch    FROM Neighbors n, MyDB.redmapper1 as p, DR1#.PhotoObjAll ph     WHERE   n.distance < p.#SearchRadius   ph.petroMag_i < p.#i   n.type = &&&   n.neighborType = &&&   n.mode = &&&   n.neighborMode = &&&"
2019-05-31 12:14:00,1
