1,"SELECT DISTINCT p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.plate, s.mjd, s.fiberID, s.z, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-05-31 08:10:00,1
