439,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-09-04 09:02:00,1
2019-09-04 09:03:00,1
2019-09-04 09:04:00,2
2019-09-04 09:06:00,1
2019-09-04 09:46:00,9
2019-09-04 09:47:00,3
2019-09-04 09:48:00,6
2019-09-04 09:49:00,7
2019-09-04 09:50:00,2
2019-09-04 09:52:00,9
2019-09-04 10:19:00,2
2019-09-04 10:22:00,2
2019-09-04 12:59:00,8
2019-09-04 13:02:00,2
2019-09-04 13:16:00,2
2019-09-04 13:17:00,4
2019-09-04 13:18:00,8
2019-09-04 13:22:00,8
2019-09-04 13:23:00,2
2019-09-04 13:24:00,6
2019-09-04 13:35:00,2
2019-09-04 13:36:00,2
2019-09-04 13:37:00,4
2019-09-04 13:38:00,2
2019-09-04 13:45:00,2
2019-09-04 13:46:00,4
2019-09-04 13:47:00,4
2019-09-04 13:49:00,2
2019-09-04 13:53:00,2
2019-09-04 13:54:00,2
2019-09-04 13:55:00,2
2019-09-04 13:56:00,4
2019-09-04 14:11:00,2
2019-09-04 14:12:00,2
2019-09-04 14:13:00,4
2019-09-04 14:15:00,2
2019-09-04 14:16:00,6
2019-09-04 14:18:00,2
2019-09-04 14:19:00,6
2019-09-04 14:21:00,2
2019-09-04 14:22:00,6
2019-09-04 14:24:00,2
2019-09-04 14:25:00,4
2019-09-04 14:26:00,2
2019-09-04 14:28:00,4
2019-09-04 14:29:00,4
2019-09-04 14:31:00,4
2019-09-04 14:32:00,4
2019-09-04 14:34:00,2
2019-09-04 14:35:00,6
2019-09-04 14:37:00,2
2019-09-04 14:38:00,6
2019-09-04 14:41:00,4
2019-09-04 14:42:00,4
2019-09-04 14:44:00,2
2019-09-04 14:45:00,4
2019-09-04 14:46:00,2
2019-09-04 14:47:00,2
2019-09-04 14:48:00,6
2019-09-04 14:49:00,2
2019-09-04 14:51:00,4
2019-09-04 14:52:00,4
2019-09-04 14:54:00,2
2019-09-04 14:55:00,6
2019-09-04 14:57:00,4
2019-09-04 14:58:00,4
2019-09-04 15:07:00,4
2019-09-04 15:08:00,4
2019-09-04 15:10:00,4
2019-09-04 15:11:00,4
2019-09-04 15:13:00,4
2019-09-04 15:14:00,4
2019-09-04 15:16:00,6
2019-09-04 15:17:00,2
2019-09-04 15:19:00,6
2019-09-04 15:20:00,2
2019-09-04 15:21:00,2
2019-09-04 15:22:00,4
2019-09-04 15:23:00,2
2019-09-04 15:24:00,2
2019-09-04 15:25:00,4
2019-09-04 15:26:00,2
2019-09-04 15:27:00,2
2019-09-04 15:28:00,4
2019-09-04 15:29:00,2
2019-09-04 15:31:00,2
2019-09-04 15:32:00,6
2019-09-04 15:34:00,2
2019-09-04 15:35:00,6
2019-09-04 15:37:00,2
2019-09-04 15:38:00,4
2019-09-04 15:39:00,2
2019-09-04 15:40:00,4
2019-09-04 15:41:00,10
2019-09-04 15:42:00,10
2019-09-04 15:43:00,2
2019-09-04 15:44:00,4
2019-09-04 15:45:00,2
2019-09-04 15:46:00,2
2019-09-04 15:47:00,4
2019-09-04 15:48:00,2
2019-09-04 15:49:00,2
2019-09-04 15:50:00,5
2019-09-04 15:51:00,1
2019-09-04 15:52:00,2
2019-09-04 15:53:00,4
2019-09-04 15:54:00,2
2019-09-04 15:55:00,2
2019-09-04 15:56:00,4
2019-09-04 15:57:00,2
2019-09-04 15:59:00,4
2019-09-04 16:00:00,4
2019-09-04 16:02:00,4
2019-09-04 16:03:00,4
2019-09-04 16:05:00,2
2019-09-04 16:06:00,6
2019-09-04 16:08:00,2
2019-09-04 16:09:00,4
2019-09-04 16:10:00,2
2019-09-04 16:11:00,2
2019-09-04 16:12:00,6
2019-09-04 16:14:00,2
2019-09-04 16:15:00,6
