1,"select distinct eid,Spherical_power_right__#,Spherical_power_left__#  from dbo.Autorefraction       cross apply openjson(Spherical_power_right__#) j      cross apply openjson(Spherical_power_left__#) h where j.value IS NOT NULL"
2019-09-04 13:52:00,1
