101,select distinct parent from DBViewCols where viewname=&&&
2019-09-04 01:03:00,1
2019-09-04 01:41:00,1
2019-09-04 01:46:00,1
2019-09-04 01:51:00,1
2019-09-04 01:56:00,1
2019-09-04 02:17:00,2
2019-09-04 03:15:00,1
2019-09-04 03:16:00,1
2019-09-04 03:17:00,3
2019-09-04 03:46:00,1
2019-09-04 04:03:00,1
2019-09-04 04:16:00,1
2019-09-04 04:19:00,1
2019-09-04 04:22:00,1
2019-09-04 04:26:00,1
2019-09-04 04:58:00,1
2019-09-04 04:59:00,2
2019-09-04 05:00:00,2
2019-09-04 05:13:00,1
2019-09-04 05:34:00,3
2019-09-04 05:35:00,2
2019-09-04 05:36:00,3
2019-09-04 05:37:00,3
2019-09-04 05:38:00,1
2019-09-04 05:57:00,3
2019-09-04 05:58:00,3
2019-09-04 06:03:00,2
2019-09-04 06:26:00,1
2019-09-04 07:00:00,1
2019-09-04 07:01:00,4
2019-09-04 07:02:00,1
2019-09-04 07:04:00,1
2019-09-04 07:05:00,1
2019-09-04 07:16:00,1
2019-09-04 07:21:00,1
2019-09-04 07:25:00,1
2019-09-04 07:26:00,2
2019-09-04 07:27:00,3
2019-09-04 07:28:00,1
2019-09-04 07:30:00,2
2019-09-04 07:34:00,3
2019-09-04 08:12:00,1
2019-09-04 09:09:00,1
2019-09-04 09:23:00,1
2019-09-04 09:57:00,1
2019-09-04 10:47:00,1
2019-09-04 11:13:00,1
2019-09-04 12:09:00,1
2019-09-04 13:28:00,1
2019-09-04 13:54:00,1
2019-09-04 14:02:00,1
2019-09-04 14:03:00,1
2019-09-04 14:34:00,1
2019-09-04 14:38:00,1
2019-09-04 15:05:00,1
2019-09-04 15:27:00,1
2019-09-04 15:41:00,1
2019-09-04 15:43:00,1
2019-09-04 16:02:00,1
2019-09-04 16:14:00,2
2019-09-04 16:49:00,1
2019-09-04 16:51:00,1
2019-09-04 17:03:00,1
2019-09-04 17:58:00,1
2019-09-04 18:05:00,1
2019-09-04 18:25:00,1
2019-09-04 18:55:00,1
2019-09-04 19:12:00,1
2019-09-04 19:13:00,1
2019-09-04 20:20:00,1
2019-09-04 20:22:00,1
2019-09-04 20:51:00,1
2019-09-04 22:49:00,1
2019-09-04 23:59:00,1
