18,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-09-04 00:01:00,1
2019-09-04 02:56:00,1
2019-09-04 03:03:00,1
2019-09-04 03:07:00,1
2019-09-04 04:49:00,1
2019-09-04 04:50:00,1
2019-09-04 04:51:00,1
2019-09-04 04:52:00,1
2019-09-04 04:54:00,1
2019-09-04 05:02:00,2
2019-09-04 05:03:00,1
2019-09-04 05:06:00,1
2019-09-04 05:07:00,1
2019-09-04 05:14:00,1
2019-09-04 06:36:00,1
2019-09-04 06:37:00,1
2019-09-04 06:41:00,1
