14,"select top #  p.specObjID, p.z, p.zErr, p.SFR, p.minSFR, p.maxSFR, p.logMass, p.minLogMass, p.maxLogMass, p.Metallicity, t.Flux_Ha_#, t.Flux_Ha_#_Err, t.Flux_Hb_#, t.Flux_Hb_#_Err, t.Flux_OII_#, t.Flux_OII_#_Err, t.Flux_OIII_#, t.Flux_OIII_#_Err, t.Flux_OIII_#, t.Flux_OIII_#_Err, t.Flux_NII_#, t.Flux_NII_#_Err, t.Flux_SII_#, t.Flux_SII_#_Err, t.Flux_SII_#, t.Flux_SII_#_Err from  stellarMassPassivePort p  JOIN emissionLinesPort t ON t.specObjID = p.specObjID  WHERE  p.z BETWEEN # AND # ORDER BY rand()"
2019-09-04 02:09:00,1
2019-09-04 02:13:00,2
2019-09-04 02:14:00,2
2019-09-04 02:15:00,3
2019-09-04 03:42:00,1
2019-09-04 03:49:00,1
2019-09-04 03:50:00,1
2019-09-04 18:45:00,2
2019-09-04 18:46:00,1
