427,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-09-04 00:11:00,2
2019-09-04 00:12:00,4
2019-09-04 00:31:00,4
2019-09-04 01:13:00,2
2019-09-04 01:55:00,4
2019-09-04 02:11:00,4
2019-09-04 02:36:00,4
2019-09-04 04:54:00,2
2019-09-04 04:55:00,2
2019-09-04 10:51:00,1
2019-09-04 18:05:00,2
2019-09-04 18:07:00,2
2019-09-04 18:08:00,2
2019-09-04 18:09:00,2
2019-09-04 18:10:00,2
2019-09-04 18:15:00,4
2019-09-04 18:16:00,4
2019-09-04 18:17:00,4
2019-09-04 18:18:00,4
2019-09-04 18:19:00,2
2019-09-04 18:21:00,4
2019-09-04 18:22:00,2
2019-09-04 18:23:00,4
2019-09-04 18:24:00,4
2019-09-04 18:25:00,2
2019-09-04 18:34:00,4
2019-09-04 18:35:00,2
2019-09-04 18:36:00,4
2019-09-04 18:37:00,2
2019-09-04 18:38:00,4
2019-09-04 18:39:00,4
2019-09-04 18:40:00,4
2019-09-04 18:41:00,2
2019-09-04 18:42:00,4
2019-09-04 18:43:00,2
2019-09-04 18:44:00,4
2019-09-04 18:45:00,4
2019-09-04 18:46:00,4
2019-09-04 18:47:00,4
2019-09-04 18:48:00,4
2019-09-04 18:49:00,4
2019-09-04 18:50:00,2
2019-09-04 18:51:00,2
2019-09-04 18:52:00,4
2019-09-04 18:53:00,4
2019-09-04 18:54:00,4
2019-09-04 18:55:00,4
2019-09-04 18:56:00,4
2019-09-04 18:57:00,3
2019-09-04 18:58:00,3
2019-09-04 18:59:00,3
2019-09-04 19:00:00,3
2019-09-04 19:01:00,4
2019-09-04 19:02:00,4
2019-09-04 19:03:00,4
2019-09-04 19:04:00,4
2019-09-04 19:06:00,4
2019-09-04 19:07:00,4
2019-09-04 19:08:00,2
2019-09-04 19:09:00,2
2019-09-04 19:10:00,4
2019-09-04 19:11:00,6
2019-09-04 19:12:00,4
2019-09-04 19:13:00,4
2019-09-04 19:14:00,2
2019-09-04 19:15:00,2
2019-09-04 19:16:00,4
2019-09-04 19:17:00,4
2019-09-04 19:18:00,4
2019-09-04 19:19:00,4
2019-09-04 19:20:00,2
2019-09-04 19:21:00,2
2019-09-04 19:22:00,4
2019-09-04 19:23:00,4
2019-09-04 19:24:00,4
2019-09-04 19:25:00,4
2019-09-04 19:26:00,2
2019-09-04 19:27:00,4
2019-09-04 19:28:00,2
2019-09-04 19:29:00,2
2019-09-04 19:30:00,4
2019-09-04 19:31:00,2
2019-09-04 19:32:00,4
2019-09-04 19:33:00,4
2019-09-04 19:34:00,4
2019-09-04 19:35:00,4
2019-09-04 19:36:00,2
2019-09-04 19:37:00,3
2019-09-04 19:38:00,3
2019-09-04 19:39:00,2
2019-09-04 19:40:00,8
2019-09-04 19:41:00,4
2019-09-04 19:42:00,8
2019-09-04 19:43:00,6
2019-09-04 19:44:00,6
2019-09-04 19:45:00,3
2019-09-04 19:46:00,7
2019-09-04 19:47:00,4
2019-09-04 19:48:00,5
2019-09-04 19:49:00,5
2019-09-04 19:50:00,6
2019-09-04 19:51:00,2
2019-09-04 19:52:00,8
2019-09-04 19:53:00,2
2019-09-04 19:54:00,7
2019-09-04 19:55:00,1
2019-09-04 19:56:00,8
2019-09-04 19:57:00,4
2019-09-04 19:58:00,8
2019-09-04 19:59:00,6
2019-09-04 20:00:00,6
2019-09-04 20:35:00,4
2019-09-04 21:34:00,2
2019-09-04 21:38:00,4
2019-09-04 21:42:00,4
2019-09-04 21:46:00,1
2019-09-04 21:47:00,1
2019-09-04 21:50:00,2
2019-09-04 21:53:00,2
