49,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-09-04 02:06:00,1
2019-09-04 03:35:00,1
2019-09-04 06:49:00,1
2019-09-04 06:56:00,1
2019-09-04 07:24:00,1
2019-09-04 09:25:00,1
2019-09-04 10:39:00,2
2019-09-04 11:24:00,1
2019-09-04 11:38:00,1
2019-09-04 11:50:00,1
2019-09-04 11:56:00,1
2019-09-04 11:58:00,1
2019-09-04 12:02:00,1
2019-09-04 12:06:00,1
2019-09-04 12:07:00,1
2019-09-04 12:09:00,1
2019-09-04 12:10:00,1
2019-09-04 12:12:00,1
2019-09-04 12:14:00,1
2019-09-04 12:22:00,1
2019-09-04 12:24:00,1
2019-09-04 12:25:00,1
2019-09-04 12:30:00,1
2019-09-04 12:31:00,1
2019-09-04 12:37:00,1
2019-09-04 13:33:00,1
2019-09-04 13:34:00,2
2019-09-04 13:35:00,2
2019-09-04 13:37:00,1
2019-09-04 13:42:00,1
2019-09-04 13:43:00,1
2019-09-04 13:44:00,2
2019-09-04 13:45:00,1
2019-09-04 14:04:00,1
2019-09-04 18:08:00,1
2019-09-04 18:19:00,1
2019-09-04 20:58:00,1
2019-09-04 21:11:00,1
2019-09-04 21:24:00,1
2019-09-04 21:31:00,1
2019-09-04 22:16:00,1
2019-09-04 22:21:00,1
2019-09-04 22:48:00,1
2019-09-04 23:00:00,1
2019-09-04 23:09:00,1
