93,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-11-27 00:45:00,1
2019-11-27 01:45:00,1
2019-11-27 02:45:00,1
2019-11-27 02:58:00,9
2019-11-27 03:45:00,1
2019-11-27 03:57:00,4
2019-11-27 03:58:00,5
2019-11-27 04:45:00,1
2019-11-27 05:45:00,1
2019-11-27 06:45:00,1
2019-11-27 06:56:00,1
2019-11-27 06:57:00,1
2019-11-27 07:10:00,2
2019-11-27 07:11:00,1
2019-11-27 07:43:00,1
2019-11-27 07:45:00,1
2019-11-27 08:03:00,1
2019-11-27 08:13:00,1
2019-11-27 08:46:00,1
2019-11-27 08:49:00,1
2019-11-27 09:45:00,1
2019-11-27 10:45:00,1
2019-11-27 10:56:00,9
2019-11-27 11:09:00,9
2019-11-27 11:45:00,1
2019-11-27 11:48:00,1
2019-11-27 12:46:00,1
2019-11-27 13:30:00,9
2019-11-27 13:45:00,1
2019-11-27 14:45:00,1
2019-11-27 15:45:00,1
2019-11-27 15:46:00,9
2019-11-27 16:45:00,1
2019-11-27 17:45:00,1
2019-11-27 18:28:00,1
2019-11-27 18:45:00,1
2019-11-27 19:04:00,9
