1,"SELECT p.modelMag_r, p.modelMag_r-#*log1#(#E+#*z) as abs_mag_r FROM SpecPhoto WHERE p.modelMag_r-#*log1#(#E+#*z) < #"
2019-11-27 09:44:00,1
