59,select * from SpecLineIndex where specObjId=#
2019-11-27 00:33:00,1
2019-11-27 00:41:00,1
2019-11-27 00:42:00,1
2019-11-27 02:13:00,1
2019-11-27 02:48:00,1
2019-11-27 03:13:00,1
2019-11-27 03:39:00,1
2019-11-27 05:14:00,1
2019-11-27 05:18:00,1
2019-11-27 05:23:00,1
2019-11-27 06:25:00,1
2019-11-27 06:26:00,1
2019-11-27 06:28:00,1
2019-11-27 06:50:00,2
2019-11-27 07:13:00,2
2019-11-27 07:16:00,1
2019-11-27 07:20:00,1
2019-11-27 07:24:00,1
2019-11-27 07:44:00,1
2019-11-27 08:08:00,1
2019-11-27 08:22:00,2
2019-11-27 08:24:00,1
2019-11-27 08:39:00,1
2019-11-27 08:54:00,1
2019-11-27 09:26:00,1
2019-11-27 09:30:00,1
2019-11-27 10:30:00,1
2019-11-27 12:12:00,1
2019-11-27 12:36:00,1
2019-11-27 13:06:00,1
2019-11-27 13:14:00,1
2019-11-27 13:31:00,1
2019-11-27 13:35:00,1
2019-11-27 13:54:00,1
2019-11-27 14:27:00,1
2019-11-27 14:33:00,1
2019-11-27 14:36:00,1
2019-11-27 15:13:00,1
2019-11-27 15:29:00,1
2019-11-27 15:33:00,1
2019-11-27 15:34:00,1
2019-11-27 15:37:00,1
2019-11-27 16:11:00,1
2019-11-27 16:46:00,1
2019-11-27 16:51:00,1
2019-11-27 17:19:00,1
2019-11-27 17:48:00,1
2019-11-27 17:49:00,1
2019-11-27 18:09:00,1
2019-11-27 19:42:00,1
2019-11-27 19:43:00,1
2019-11-27 20:09:00,1
2019-11-27 20:32:00,1
2019-11-27 21:15:00,1
2019-11-27 21:17:00,1
2019-11-27 22:21:00,1
