2,"SELECT top # objid,ra,dec,modelmag_r,modelmag_r-#*log1#(#E+#*z) as abs_mag_r FROM SpecPhoto WHERE modelmag_r-#*log1#(#E+#*z) < #"
2019-11-27 09:38:00,2
