121,select distinct parent from DBViewCols where viewname=&&&
2019-11-27 00:18:00,1
2019-11-27 00:19:00,1
2019-11-27 02:27:00,2
2019-11-27 03:07:00,2
2019-11-27 03:19:00,1
2019-11-27 04:36:00,1
2019-11-27 05:03:00,4
2019-11-27 05:25:00,1
2019-11-27 05:34:00,1
2019-11-27 05:35:00,1
2019-11-27 05:41:00,2
2019-11-27 07:32:00,1
2019-11-27 07:47:00,3
2019-11-27 08:11:00,1
2019-11-27 08:28:00,1
2019-11-27 08:46:00,4
2019-11-27 08:51:00,14
2019-11-27 08:53:00,4
2019-11-27 08:56:00,2
2019-11-27 09:36:00,2
2019-11-27 09:43:00,1
2019-11-27 09:54:00,3
2019-11-27 10:00:00,1
2019-11-27 10:05:00,1
2019-11-27 10:15:00,1
2019-11-27 10:20:00,1
2019-11-27 10:23:00,3
2019-11-27 10:31:00,1
2019-11-27 10:41:00,1
2019-11-27 11:16:00,1
2019-11-27 11:19:00,6
2019-11-27 11:25:00,1
2019-11-27 12:34:00,1
2019-11-27 12:47:00,2
2019-11-27 12:48:00,1
2019-11-27 12:52:00,1
2019-11-27 12:53:00,1
2019-11-27 12:54:00,2
2019-11-27 12:59:00,1
2019-11-27 13:05:00,1
2019-11-27 13:40:00,4
2019-11-27 13:43:00,5
2019-11-27 13:44:00,1
2019-11-27 14:42:00,1
2019-11-27 14:57:00,1
2019-11-27 15:22:00,17
2019-11-27 15:23:00,4
2019-11-27 16:14:00,1
2019-11-27 17:58:00,1
2019-11-27 18:15:00,1
2019-11-27 18:31:00,1
2019-11-27 18:40:00,2
2019-11-27 21:08:00,1
2019-11-27 22:25:00,1
