34,select * from SpecObjAll where specObjId=#
2019-11-27 01:21:00,1
2019-11-27 01:49:00,1
2019-11-27 02:54:00,1
2019-11-27 03:28:00,1
2019-11-27 04:30:00,1
2019-11-27 06:37:00,1
2019-11-27 07:12:00,1
2019-11-27 07:14:00,1
2019-11-27 07:44:00,1
2019-11-27 08:00:00,1
2019-11-27 08:12:00,1
2019-11-27 08:19:00,1
2019-11-27 08:59:00,1
2019-11-27 10:07:00,1
2019-11-27 10:18:00,1
2019-11-27 10:56:00,1
2019-11-27 11:40:00,1
2019-11-27 11:58:00,1
2019-11-27 12:01:00,1
2019-11-27 12:21:00,1
2019-11-27 12:50:00,1
2019-11-27 14:08:00,1
2019-11-27 15:48:00,1
2019-11-27 16:08:00,1
2019-11-27 16:22:00,1
2019-11-27 16:35:00,1
2019-11-27 16:43:00,1
2019-11-27 16:54:00,1
2019-11-27 17:19:00,1
2019-11-27 18:51:00,1
2019-11-27 19:29:00,1
2019-11-27 20:50:00,1
2019-11-27 21:16:00,1
2019-11-27 23:41:00,1
