1,"select count(abs_u),avg(abs_u),stdev(abs_u),avg(abs_g),stdev(abs_g),avg(abs_r),stdev(abs_r),avg(abs_i),stdev(abs_i),avg(abs_z),stdev(abs_z) FROM DR1#_ccw_mag  where apr_g<# and (ra># or ra<#) select count(abs_u),avg(abs_u),stdev(abs_u),avg(abs_g),stdev(abs_g),avg(abs_r),stdev(abs_r),avg(abs_i),stdev(abs_i),avg(abs_z),stdev(abs_z) FROM DR1#_cw_mag  where apr_g<# and (ra># and ra<#)"
2019-11-27 01:04:00,1
