1,"select objra,objdec,nsa_z,mangaid, plateifu,nsa_sersic_ba, sfr_#re, nsa_sersic_th5# FROM mangaDRPall where objdec >=# AND nsa_sersic_ba >= #"
2019-12-10 00:15:00,1
