36,select * from galSpecLine where specObjId=#
2019-12-10 03:36:00,1
2019-12-10 05:09:00,1
2019-12-10 06:16:00,1
2019-12-10 09:15:00,1
2019-12-10 09:19:00,1
2019-12-10 09:31:00,1
2019-12-10 10:16:00,2
2019-12-10 10:19:00,1
2019-12-10 10:21:00,1
2019-12-10 10:42:00,1
2019-12-10 10:44:00,1
2019-12-10 11:08:00,1
2019-12-10 11:33:00,1
2019-12-10 12:04:00,1
2019-12-10 12:15:00,2
2019-12-10 12:41:00,1
2019-12-10 13:15:00,1
2019-12-10 13:24:00,1
2019-12-10 13:54:00,1
2019-12-10 14:34:00,1
2019-12-10 14:53:00,1
2019-12-10 15:05:00,1
2019-12-10 16:07:00,1
2019-12-10 16:42:00,1
2019-12-10 17:10:00,1
2019-12-10 17:27:00,1
2019-12-10 18:13:00,1
2019-12-10 18:56:00,1
2019-12-10 19:18:00,1
2019-12-10 19:30:00,1
2019-12-10 19:47:00,1
2019-12-10 20:20:00,1
2019-12-10 21:12:00,1
2019-12-10 22:47:00,1
