87,select * from SpecObjAll where specObjId=#
2019-12-10 00:31:00,1
2019-12-10 00:47:00,1
2019-12-10 01:09:00,1
2019-12-10 01:51:00,1
2019-12-10 02:23:00,1
2019-12-10 02:32:00,1
2019-12-10 02:33:00,1
2019-12-10 03:15:00,1
2019-12-10 04:58:00,1
2019-12-10 05:03:00,1
2019-12-10 05:49:00,1
2019-12-10 05:56:00,1
2019-12-10 06:50:00,1
2019-12-10 07:36:00,1
2019-12-10 08:03:00,1
2019-12-10 09:54:00,1
2019-12-10 09:55:00,1
2019-12-10 10:06:00,1
2019-12-10 10:57:00,1
2019-12-10 11:03:00,1
2019-12-10 11:09:00,1
2019-12-10 11:14:00,1
2019-12-10 11:17:00,1
2019-12-10 11:23:00,1
2019-12-10 11:33:00,1
2019-12-10 11:50:00,2
2019-12-10 11:51:00,1
2019-12-10 11:56:00,1
2019-12-10 11:57:00,2
2019-12-10 11:58:00,3
2019-12-10 11:59:00,1
2019-12-10 12:03:00,1
2019-12-10 12:04:00,1
2019-12-10 12:35:00,1
2019-12-10 12:49:00,1
2019-12-10 13:19:00,1
2019-12-10 13:31:00,1
2019-12-10 13:47:00,2
2019-12-10 13:48:00,1
2019-12-10 13:52:00,2
2019-12-10 13:53:00,2
2019-12-10 13:54:00,2
2019-12-10 13:55:00,1
2019-12-10 13:59:00,1
2019-12-10 14:00:00,3
2019-12-10 14:01:00,2
2019-12-10 14:02:00,1
2019-12-10 14:06:00,2
2019-12-10 14:07:00,2
2019-12-10 14:08:00,3
2019-12-10 14:09:00,2
2019-12-10 14:16:00,1
2019-12-10 14:35:00,1
2019-12-10 14:41:00,1
2019-12-10 14:51:00,1
2019-12-10 15:31:00,1
2019-12-10 16:07:00,1
2019-12-10 16:38:00,1
2019-12-10 17:05:00,1
2019-12-10 17:25:00,1
2019-12-10 17:27:00,1
2019-12-10 17:52:00,1
2019-12-10 19:30:00,1
2019-12-10 20:11:00,1
2019-12-10 20:50:00,1
2019-12-10 21:05:00,1
2019-12-10 21:11:00,1
2019-12-10 22:24:00,1
2019-12-10 22:58:00,1
2019-12-10 23:19:00,1
2019-12-10 23:57:00,1
