29,select * from sppParams where specObjId=#
2019-12-10 00:44:00,1
2019-12-10 03:20:00,1
2019-12-10 03:35:00,1
2019-12-10 03:40:00,1
2019-12-10 04:17:00,1
2019-12-10 04:52:00,1
2019-12-10 04:56:00,1
2019-12-10 04:59:00,1
2019-12-10 09:35:00,1
2019-12-10 10:05:00,1
2019-12-10 11:19:00,1
2019-12-10 11:33:00,1
2019-12-10 12:25:00,1
2019-12-10 12:51:00,1
2019-12-10 13:30:00,1
2019-12-10 13:48:00,1
2019-12-10 14:37:00,2
2019-12-10 15:27:00,1
2019-12-10 15:57:00,1
2019-12-10 16:07:00,1
2019-12-10 16:36:00,1
2019-12-10 18:15:00,1
2019-12-10 19:02:00,2
2019-12-10 21:00:00,1
2019-12-10 21:48:00,1
2019-12-10 23:12:00,1
2019-12-10 23:39:00,1
