22,select top # * from [MyTable_#]
2019-12-10 10:14:00,4
2019-12-10 10:15:00,2
2019-12-10 10:17:00,2
2019-12-10 10:23:00,1
2019-12-10 11:38:00,3
2019-12-10 11:39:00,2
2019-12-10 15:08:00,1
2019-12-10 15:11:00,2
2019-12-10 16:43:00,1
2019-12-10 16:44:00,1
2019-12-10 18:18:00,1
2019-12-10 18:21:00,1
2019-12-10 18:24:00,1
