93,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-10 00:32:00,1
2019-12-10 01:35:00,1
2019-12-10 01:37:00,1
2019-12-10 01:56:00,1
2019-12-10 01:58:00,1
2019-12-10 02:08:00,1
2019-12-10 02:14:00,1
2019-12-10 02:16:00,1
2019-12-10 02:17:00,1
2019-12-10 02:27:00,2
2019-12-10 02:35:00,1
2019-12-10 02:37:00,1
2019-12-10 02:40:00,2
2019-12-10 02:47:00,1
2019-12-10 02:48:00,1
2019-12-10 02:49:00,2
2019-12-10 05:23:00,1
2019-12-10 06:04:00,1
2019-12-10 06:05:00,1
2019-12-10 06:07:00,1
2019-12-10 06:09:00,2
2019-12-10 06:13:00,1
2019-12-10 06:14:00,1
2019-12-10 06:27:00,1
2019-12-10 06:30:00,1
2019-12-10 06:37:00,1
2019-12-10 06:39:00,1
2019-12-10 07:39:00,1
2019-12-10 07:41:00,1
2019-12-10 08:19:00,1
2019-12-10 08:23:00,1
2019-12-10 08:25:00,1
2019-12-10 08:31:00,1
2019-12-10 08:32:00,1
2019-12-10 08:33:00,1
2019-12-10 08:34:00,1
2019-12-10 08:35:00,1
2019-12-10 08:50:00,1
2019-12-10 08:53:00,1
2019-12-10 09:11:00,1
2019-12-10 09:13:00,2
2019-12-10 09:15:00,1
2019-12-10 09:28:00,1
2019-12-10 09:58:00,1
2019-12-10 10:00:00,1
2019-12-10 11:06:00,1
2019-12-10 11:37:00,1
2019-12-10 11:52:00,1
2019-12-10 12:50:00,1
2019-12-10 12:59:00,2
2019-12-10 13:00:00,2
2019-12-10 13:40:00,1
2019-12-10 14:04:00,1
2019-12-10 14:07:00,1
2019-12-10 14:10:00,1
2019-12-10 14:14:00,1
2019-12-10 14:34:00,1
2019-12-10 14:52:00,2
2019-12-10 14:54:00,1
2019-12-10 15:03:00,1
2019-12-10 15:04:00,1
2019-12-10 16:28:00,1
2019-12-10 16:29:00,1
2019-12-10 16:31:00,1
2019-12-10 16:34:00,1
2019-12-10 16:48:00,1
2019-12-10 17:04:00,1
2019-12-10 17:20:00,1
2019-12-10 17:37:00,1
2019-12-10 17:59:00,1
2019-12-10 18:17:00,1
2019-12-10 18:22:00,1
2019-12-10 20:12:00,1
2019-12-10 20:36:00,1
2019-12-10 20:48:00,1
2019-12-10 20:57:00,1
2019-12-10 21:06:00,1
2019-12-10 21:17:00,1
2019-12-10 21:24:00,1
2019-12-10 21:31:00,1
2019-12-10 21:40:00,1
2019-12-10 21:47:00,1
2019-12-10 22:42:00,1
2019-12-10 22:43:00,1
2019-12-10 22:49:00,1
