312,select * from dbo.fDocColumns(&&&)
2019-12-10 00:27:00,1
2019-12-10 00:29:00,1
2019-12-10 00:34:00,1
2019-12-10 00:40:00,3
2019-12-10 01:29:00,1
2019-12-10 02:09:00,2
2019-12-10 02:22:00,1
2019-12-10 03:09:00,2
2019-12-10 03:23:00,1
2019-12-10 03:46:00,2
2019-12-10 03:48:00,3
2019-12-10 03:57:00,2
2019-12-10 04:02:00,1
2019-12-10 04:22:00,2
2019-12-10 04:32:00,2
2019-12-10 04:37:00,2
2019-12-10 04:42:00,3
2019-12-10 04:49:00,2
2019-12-10 04:53:00,2
2019-12-10 05:32:00,1
2019-12-10 06:22:00,3
2019-12-10 06:29:00,2
2019-12-10 06:31:00,1
2019-12-10 06:33:00,1
2019-12-10 06:45:00,2
2019-12-10 07:03:00,1
2019-12-10 07:29:00,3
2019-12-10 08:28:00,2
2019-12-10 09:34:00,1
2019-12-10 10:19:00,2
2019-12-10 10:40:00,1
2019-12-10 10:44:00,1
2019-12-10 11:01:00,2
2019-12-10 11:08:00,2
2019-12-10 12:10:00,1
2019-12-10 12:19:00,1
2019-12-10 12:26:00,1
2019-12-10 12:36:00,2
2019-12-10 12:43:00,1
2019-12-10 12:52:00,1
2019-12-10 12:55:00,1
2019-12-10 13:06:00,3
2019-12-10 13:20:00,3
2019-12-10 13:33:00,1
2019-12-10 13:34:00,2
2019-12-10 13:36:00,1
2019-12-10 13:38:00,1
2019-12-10 13:45:00,2
2019-12-10 13:47:00,2
2019-12-10 14:00:00,2
2019-12-10 14:03:00,2
2019-12-10 14:09:00,2
2019-12-10 14:17:00,2
2019-12-10 14:18:00,4
2019-12-10 14:29:00,2
2019-12-10 14:31:00,2
2019-12-10 14:36:00,9
2019-12-10 14:37:00,9
2019-12-10 14:38:00,15
2019-12-10 14:39:00,7
2019-12-10 14:40:00,5
2019-12-10 14:43:00,3
2019-12-10 14:44:00,10
2019-12-10 14:45:00,12
2019-12-10 14:46:00,9
2019-12-10 14:47:00,2
2019-12-10 14:54:00,4
2019-12-10 15:00:00,2
2019-12-10 15:26:00,3
2019-12-10 15:47:00,2
2019-12-10 16:04:00,2
2019-12-10 16:06:00,1
2019-12-10 16:17:00,1
2019-12-10 16:24:00,2
2019-12-10 16:25:00,1
2019-12-10 16:31:00,4
2019-12-10 16:32:00,1
2019-12-10 16:54:00,4
2019-12-10 16:57:00,2
2019-12-10 16:59:00,2
2019-12-10 17:01:00,1
2019-12-10 17:03:00,4
2019-12-10 17:07:00,4
2019-12-10 17:08:00,2
2019-12-10 17:09:00,1
2019-12-10 17:12:00,6
2019-12-10 17:13:00,6
2019-12-10 17:14:00,2
2019-12-10 17:15:00,7
2019-12-10 17:16:00,5
2019-12-10 17:17:00,4
2019-12-10 17:19:00,2
2019-12-10 17:27:00,4
2019-12-10 17:28:00,1
2019-12-10 18:05:00,1
2019-12-10 18:06:00,1
2019-12-10 18:07:00,1
2019-12-10 18:08:00,4
2019-12-10 18:33:00,3
2019-12-10 18:35:00,2
2019-12-10 18:38:00,1
2019-12-10 18:44:00,2
2019-12-10 19:06:00,2
2019-12-10 19:12:00,2
2019-12-10 20:31:00,2
2019-12-10 20:34:00,2
2019-12-10 20:37:00,2
2019-12-10 20:51:00,1
2019-12-10 21:04:00,1
2019-12-10 21:10:00,1
2019-12-10 21:11:00,1
2019-12-10 21:35:00,2
2019-12-10 21:47:00,1
2019-12-10 22:04:00,3
2019-12-10 22:20:00,3
2019-12-10 22:29:00,2
2019-12-10 22:53:00,2
2019-12-10 22:55:00,2
2019-12-10 22:59:00,1
2019-12-10 23:00:00,1
2019-12-10 23:02:00,3
2019-12-10 23:16:00,2
2019-12-10 23:58:00,2
