1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj FROM STRIPE8#..PhotoObj AS p 	JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = p.objID WHERE  ( p.type = # OR p.type = #)"
2019-12-10 08:11:00,1
