51,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-12-10 04:49:00,1
2019-12-10 04:53:00,1
2019-12-10 04:54:00,1
2019-12-10 04:58:00,2
2019-12-10 05:13:00,1
2019-12-10 05:32:00,1
2019-12-10 05:33:00,1
2019-12-10 05:42:00,1
2019-12-10 05:43:00,1
2019-12-10 05:50:00,1
2019-12-10 05:52:00,1
2019-12-10 05:56:00,1
2019-12-10 06:05:00,1
2019-12-10 06:08:00,1
2019-12-10 10:31:00,2
2019-12-10 10:32:00,4
2019-12-10 11:41:00,5
2019-12-10 12:04:00,3
2019-12-10 14:08:00,5
2019-12-10 15:04:00,1
2019-12-10 15:07:00,1
2019-12-10 15:09:00,1
2019-12-10 15:19:00,1
2019-12-10 15:22:00,1
2019-12-10 15:28:00,1
2019-12-10 15:30:00,1
2019-12-10 15:32:00,1
2019-12-10 15:43:00,1
2019-12-10 15:45:00,1
2019-12-10 15:59:00,1
2019-12-10 16:01:00,1
2019-12-10 17:40:00,1
2019-12-10 18:00:00,1
2019-12-10 18:01:00,1
2019-12-10 18:02:00,1
2019-12-10 21:50:00,1
