31296,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-12-10 03:15:00,21
2019-12-10 03:16:00,36
2019-12-10 03:17:00,35
2019-12-10 03:18:00,37
2019-12-10 03:19:00,27
2019-12-10 03:20:00,38
2019-12-10 03:21:00,48
2019-12-10 03:22:00,46
2019-12-10 03:23:00,48
2019-12-10 03:24:00,47
2019-12-10 03:25:00,42
2019-12-10 03:26:00,45
2019-12-10 03:27:00,56
2019-12-10 03:28:00,52
2019-12-10 03:29:00,54
2019-12-10 03:30:00,66
2019-12-10 03:31:00,44
2019-12-10 03:32:00,43
2019-12-10 03:33:00,30
2019-12-10 03:34:00,35
2019-12-10 03:35:00,34
2019-12-10 03:36:00,35
2019-12-10 03:37:00,52
2019-12-10 03:38:00,53
2019-12-10 03:39:00,52
2019-12-10 03:40:00,28
2019-12-10 03:41:00,36
2019-12-10 03:42:00,40
2019-12-10 03:43:00,35
2019-12-10 03:44:00,32
2019-12-10 03:45:00,47
2019-12-10 03:46:00,46
2019-12-10 03:47:00,42
2019-12-10 03:48:00,47
2019-12-10 03:49:00,42
2019-12-10 03:50:00,40
2019-12-10 03:51:00,48
2019-12-10 03:52:00,40
2019-12-10 03:53:00,34
2019-12-10 03:54:00,56
2019-12-10 03:55:00,40
2019-12-10 03:56:00,37
2019-12-10 03:57:00,17
2019-12-10 03:58:00,13
2019-12-10 03:59:00,78
2019-12-10 04:00:00,84
2019-12-10 04:01:00,86
2019-12-10 04:02:00,101
2019-12-10 04:03:00,75
2019-12-10 04:04:00,63
2019-12-10 04:05:00,90
2019-12-10 04:06:00,68
2019-12-10 04:07:00,82
2019-12-10 04:08:00,65
2019-12-10 04:09:00,90
2019-12-10 04:10:00,100
2019-12-10 04:11:00,95
2019-12-10 04:12:00,92
2019-12-10 04:13:00,110
2019-12-10 04:14:00,104
2019-12-10 04:15:00,101
2019-12-10 04:16:00,94
2019-12-10 04:17:00,106
2019-12-10 04:18:00,85
2019-12-10 04:19:00,93
2019-12-10 04:20:00,104
2019-12-10 04:21:00,90
2019-12-10 04:22:00,101
2019-12-10 04:23:00,72
2019-12-10 04:24:00,64
2019-12-10 04:25:00,46
2019-12-10 04:26:00,43
2019-12-10 04:27:00,60
2019-12-10 04:28:00,61
2019-12-10 04:29:00,56
2019-12-10 04:30:00,48
2019-12-10 04:31:00,29
2019-12-10 04:32:00,43
2019-12-10 04:33:00,70
2019-12-10 04:34:00,51
2019-12-10 04:35:00,32
2019-12-10 04:36:00,15
2019-12-10 04:37:00,16
2019-12-10 04:38:00,34
2019-12-10 04:39:00,56
2019-12-10 04:40:00,56
2019-12-10 04:41:00,52
2019-12-10 04:42:00,81
2019-12-10 04:43:00,89
2019-12-10 04:44:00,86
2019-12-10 04:45:00,87
2019-12-10 04:46:00,95
2019-12-10 04:47:00,119
2019-12-10 04:48:00,62
2019-12-10 04:49:00,73
2019-12-10 04:50:00,103
2019-12-10 04:51:00,106
2019-12-10 04:52:00,72
2019-12-10 04:53:00,83
2019-12-10 04:54:00,58
2019-12-10 04:55:00,79
2019-12-10 04:56:00,69
2019-12-10 04:57:00,78
2019-12-10 04:58:00,85
2019-12-10 04:59:00,94
2019-12-10 05:00:00,91
2019-12-10 05:01:00,66
2019-12-10 05:02:00,74
2019-12-10 05:03:00,99
2019-12-10 05:04:00,100
2019-12-10 05:05:00,54
2019-12-10 05:06:00,67
2019-12-10 05:07:00,48
2019-12-10 05:08:00,39
2019-12-10 05:09:00,80
2019-12-10 05:10:00,85
2019-12-10 05:11:00,81
2019-12-10 05:12:00,91
2019-12-10 05:13:00,54
2019-12-10 05:14:00,79
2019-12-10 05:15:00,66
2019-12-10 05:16:00,73
2019-12-10 05:17:00,99
2019-12-10 05:18:00,66
2019-12-10 05:19:00,80
2019-12-10 05:20:00,61
2019-12-10 05:21:00,56
2019-12-10 05:22:00,61
2019-12-10 05:23:00,98
2019-12-10 05:24:00,85
2019-12-10 05:25:00,68
2019-12-10 05:26:00,72
2019-12-10 05:27:00,62
2019-12-10 05:28:00,62
2019-12-10 05:29:00,45
2019-12-10 05:30:00,28
2019-12-10 05:31:00,45
2019-12-10 05:32:00,76
2019-12-10 05:33:00,74
2019-12-10 05:34:00,19
2019-12-10 05:35:00,55
2019-12-10 05:36:00,29
2019-12-10 05:37:00,40
2019-12-10 05:38:00,79
2019-12-10 05:39:00,81
2019-12-10 05:40:00,65
2019-12-10 05:41:00,69
2019-12-10 05:42:00,64
2019-12-10 05:43:00,70
2019-12-10 05:44:00,67
2019-12-10 05:45:00,60
2019-12-10 05:46:00,62
2019-12-10 05:47:00,73
2019-12-10 05:48:00,51
2019-12-10 05:49:00,30
2019-12-10 05:50:00,86
2019-12-10 05:51:00,114
2019-12-10 05:52:00,53
2019-12-10 05:53:00,80
2019-12-10 05:54:00,60
2019-12-10 05:55:00,46
2019-12-10 05:56:00,47
2019-12-10 05:57:00,54
2019-12-10 05:58:00,50
2019-12-10 05:59:00,33
2019-12-10 06:00:00,39
2019-12-10 06:01:00,23
2019-12-10 06:02:00,42
2019-12-10 06:03:00,14
2019-12-10 06:04:00,43
2019-12-10 06:05:00,38
2019-12-10 06:06:00,40
2019-12-10 06:07:00,45
2019-12-10 06:08:00,50
2019-12-10 06:09:00,44
2019-12-10 06:10:00,55
2019-12-10 06:11:00,49
2019-12-10 06:12:00,50
2019-12-10 06:13:00,53
2019-12-10 06:14:00,54
2019-12-10 06:15:00,40
2019-12-10 06:16:00,47
2019-12-10 06:17:00,41
2019-12-10 06:18:00,51
2019-12-10 06:19:00,41
2019-12-10 06:20:00,52
2019-12-10 06:21:00,55
2019-12-10 06:22:00,54
2019-12-10 06:23:00,51
2019-12-10 06:24:00,57
2019-12-10 06:25:00,39
2019-12-10 06:26:00,36
2019-12-10 06:27:00,38
2019-12-10 06:28:00,49
2019-12-10 06:29:00,30
2019-12-10 06:30:00,31
2019-12-10 06:31:00,26
2019-12-10 06:32:00,23
2019-12-10 06:33:00,30
2019-12-10 06:34:00,42
2019-12-10 06:35:00,43
2019-12-10 06:36:00,37
2019-12-10 06:37:00,45
2019-12-10 06:38:00,43
2019-12-10 06:39:00,41
2019-12-10 06:40:00,53
2019-12-10 06:41:00,42
2019-12-10 06:43:00,39
2019-12-10 06:44:00,46
2019-12-10 06:45:00,52
2019-12-10 06:46:00,55
2019-12-10 06:47:00,38
2019-12-10 06:48:00,43
2019-12-10 06:49:00,41
2019-12-10 06:50:00,10
2019-12-10 06:51:00,28
2019-12-10 06:52:00,19
2019-12-10 06:53:00,16
2019-12-10 06:54:00,15
2019-12-10 06:55:00,28
2019-12-10 06:56:00,38
2019-12-10 06:57:00,19
2019-12-10 06:58:00,40
2019-12-10 06:59:00,23
2019-12-10 07:00:00,37
2019-12-10 07:01:00,42
2019-12-10 07:02:00,36
2019-12-10 07:03:00,46
2019-12-10 07:04:00,35
2019-12-10 07:05:00,48
2019-12-10 07:06:00,50
2019-12-10 07:07:00,39
2019-12-10 07:08:00,51
2019-12-10 07:09:00,56
2019-12-10 07:10:00,38
2019-12-10 07:11:00,35
2019-12-10 07:12:00,24
2019-12-10 07:13:00,37
2019-12-10 07:14:00,32
2019-12-10 07:15:00,22
2019-12-10 07:16:00,44
2019-12-10 07:17:00,46
2019-12-10 07:18:00,40
2019-12-10 07:19:00,36
2019-12-10 07:20:00,22
2019-12-10 07:21:00,40
2019-12-10 07:22:00,28
2019-12-10 07:23:00,32
2019-12-10 07:24:00,29
2019-12-10 07:25:00,52
2019-12-10 07:26:00,29
2019-12-10 07:27:00,49
2019-12-10 07:28:00,29
2019-12-10 07:29:00,46
2019-12-10 07:30:00,33
2019-12-10 07:31:00,39
2019-12-10 07:32:00,33
2019-12-10 07:33:00,32
2019-12-10 07:34:00,57
2019-12-10 07:35:00,47
2019-12-10 07:36:00,39
2019-12-10 07:37:00,48
2019-12-10 07:38:00,39
2019-12-10 07:39:00,47
2019-12-10 07:40:00,36
2019-12-10 07:41:00,25
2019-12-10 07:42:00,5
2019-12-10 07:43:00,14
2019-12-10 07:44:00,38
2019-12-10 07:45:00,33
2019-12-10 07:46:00,18
2019-12-10 07:47:00,23
2019-12-10 07:48:00,29
2019-12-10 07:49:00,37
2019-12-10 07:50:00,43
2019-12-10 07:51:00,30
2019-12-10 07:52:00,42
2019-12-10 07:53:00,57
2019-12-10 07:54:00,49
2019-12-10 07:55:00,53
2019-12-10 07:56:00,34
2019-12-10 07:57:00,43
2019-12-10 07:58:00,39
2019-12-10 07:59:00,54
2019-12-10 08:00:00,38
2019-12-10 08:01:00,37
2019-12-10 08:02:00,36
2019-12-10 08:03:00,36
2019-12-10 08:04:00,22
2019-12-10 08:05:00,30
2019-12-10 08:06:00,39
2019-12-10 08:07:00,49
2019-12-10 08:08:00,43
2019-12-10 08:09:00,41
2019-12-10 08:10:00,39
2019-12-10 08:11:00,46
2019-12-10 08:12:00,39
2019-12-10 08:13:00,54
2019-12-10 08:14:00,30
2019-12-10 08:15:00,14
2019-12-10 08:16:00,21
2019-12-10 08:17:00,23
2019-12-10 08:18:00,32
2019-12-10 08:19:00,44
2019-12-10 08:20:00,26
2019-12-10 08:21:00,47
2019-12-10 08:22:00,35
2019-12-10 08:23:00,42
2019-12-10 08:24:00,49
2019-12-10 08:25:00,40
2019-12-10 08:26:00,52
2019-12-10 08:27:00,38
2019-12-10 08:28:00,24
2019-12-10 08:29:00,37
2019-12-10 08:30:00,43
2019-12-10 08:31:00,37
2019-12-10 08:32:00,16
2019-12-10 08:33:00,23
2019-12-10 08:34:00,30
2019-12-10 08:35:00,33
2019-12-10 08:36:00,27
2019-12-10 08:37:00,41
2019-12-10 08:38:00,35
2019-12-10 08:39:00,51
2019-12-10 08:40:00,44
2019-12-10 08:41:00,15
2019-12-10 08:42:00,29
2019-12-10 08:43:00,43
2019-12-10 08:44:00,49
2019-12-10 08:45:00,2
2019-12-10 08:46:00,21
2019-12-10 08:47:00,8
2019-12-10 08:48:00,14
2019-12-10 08:49:00,20
2019-12-10 08:50:00,29
2019-12-10 08:51:00,38
2019-12-10 08:52:00,22
2019-12-10 08:53:00,18
2019-12-10 08:54:00,28
2019-12-10 08:55:00,11
2019-12-10 08:56:00,24
2019-12-10 08:57:00,35
2019-12-10 08:58:00,18
2019-12-10 08:59:00,26
2019-12-10 09:00:00,20
2019-12-10 09:01:00,15
2019-12-10 09:02:00,20
2019-12-10 09:03:00,15
2019-12-10 09:04:00,49
2019-12-10 09:05:00,37
2019-12-10 09:06:00,19
2019-12-10 09:07:00,20
2019-12-10 09:08:00,43
2019-12-10 09:09:00,42
2019-12-10 09:10:00,29
2019-12-10 09:11:00,17
2019-12-10 09:12:00,38
2019-12-10 09:13:00,29
2019-12-10 09:14:00,47
2019-12-10 09:15:00,5
2019-12-10 09:16:00,35
2019-12-10 09:17:00,16
2019-12-10 09:18:00,27
2019-12-10 09:19:00,21
2019-12-10 09:20:00,21
2019-12-10 09:21:00,22
2019-12-10 09:22:00,21
2019-12-10 09:23:00,6
2019-12-10 09:24:00,36
2019-12-10 09:25:00,33
2019-12-10 09:26:00,17
2019-12-10 09:27:00,25
2019-12-10 09:28:00,29
2019-12-10 09:29:00,19
2019-12-10 09:30:00,18
2019-12-10 09:31:00,26
2019-12-10 09:32:00,35
2019-12-10 09:33:00,43
2019-12-10 09:34:00,38
2019-12-10 09:35:00,24
2019-12-10 09:36:00,1
2019-12-10 15:37:00,1
2019-12-10 15:42:00,1
2019-12-10 15:46:00,1
2019-12-10 16:01:00,1
2019-12-10 16:06:00,1
2019-12-10 16:28:00,1
2019-12-10 17:14:00,1
2019-12-10 17:16:00,1
2019-12-10 17:18:00,4
2019-12-10 17:21:00,1
2019-12-10 17:23:00,1
2019-12-10 17:25:00,4
2019-12-10 17:26:00,1
2019-12-10 17:28:00,1
2019-12-10 17:29:00,5
2019-12-10 17:31:00,8
2019-12-10 17:33:00,4
2019-12-10 17:34:00,1
2019-12-10 17:36:00,1
2019-12-10 17:38:00,1
2019-12-10 17:44:00,1
2019-12-10 17:46:00,1
2019-12-10 17:47:00,1
2019-12-10 17:49:00,1
2019-12-10 17:50:00,1
2019-12-10 17:51:00,4
2019-12-10 17:56:00,1
2019-12-10 17:59:00,1
