1,"SELECT a.objID, b.ra, b.dec, b.u, b.g, b.r, b.i, b.z into mydb.MyTable_# from MyDB.t1 a, DR1#.PhotoObj b  WHERE a.objid=b.objid"
2019-12-10 18:18:00,1
