1,"SELECT m.plate,m.fiberid,m.mjd,d.primtarget from Mydb.pfmQN as m join dbo.specobjall as d on m.plate=d.plate where m.plate=d.plate and m.fiberid=d.fiberid and m.mjd=d.mjd INTO mydb.attempt2"
2019-12-10 06:27:00,1
