312,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-12-10 01:09:00,4
2019-12-10 01:10:00,2
2019-12-10 01:11:00,4
2019-12-10 01:12:00,4
2019-12-10 01:13:00,4
2019-12-10 01:14:00,6
2019-12-10 01:15:00,4
2019-12-10 01:16:00,6
2019-12-10 01:17:00,4
2019-12-10 01:18:00,2
2019-12-10 01:19:00,8
2019-12-10 01:20:00,4
2019-12-10 01:21:00,8
2019-12-10 01:22:00,4
2019-12-10 01:23:00,8
2019-12-10 01:24:00,4
2019-12-10 01:25:00,4
2019-12-10 01:26:00,4
2019-12-10 01:27:00,8
2019-12-10 01:28:00,4
2019-12-10 01:29:00,6
2019-12-10 01:30:00,6
2019-12-10 01:31:00,8
2019-12-10 01:32:00,7
2019-12-10 01:33:00,5
2019-12-10 01:34:00,6
2019-12-10 01:35:00,2
2019-12-10 01:36:00,4
2019-12-10 01:37:00,2
2019-12-10 01:38:00,4
2019-12-10 01:39:00,4
2019-12-10 01:40:00,4
2019-12-10 01:41:00,6
2019-12-10 01:42:00,4
2019-12-10 01:43:00,6
2019-12-10 01:44:00,4
2019-12-10 01:45:00,2
2019-12-10 01:46:00,6
2019-12-10 01:47:00,8
2019-12-10 01:48:00,4
2019-12-10 01:49:00,4
2019-12-10 01:50:00,2
2019-12-10 01:51:00,4
2019-12-10 01:52:00,4
2019-12-10 01:53:00,2
2019-12-10 01:54:00,4
2019-12-10 01:55:00,6
2019-12-10 01:57:00,4
2019-12-10 14:26:00,1
2019-12-10 14:35:00,1
2019-12-10 18:10:00,4
2019-12-10 18:11:00,8
2019-12-10 18:12:00,2
2019-12-10 18:13:00,4
2019-12-10 18:14:00,6
2019-12-10 18:15:00,8
2019-12-10 18:16:00,2
2019-12-10 18:17:00,6
2019-12-10 18:18:00,10
2019-12-10 18:19:00,6
2019-12-10 18:20:00,6
2019-12-10 18:21:00,2
2019-12-10 18:22:00,6
2019-12-10 18:23:00,4
2019-12-10 18:24:00,6
2019-12-10 18:25:00,6
