1567,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-01-05 00:01:00,1
2019-01-05 00:02:00,3
2019-01-05 00:06:00,6
2019-01-05 00:11:00,2
2019-01-05 00:12:00,3
2019-01-05 00:16:00,8
2019-01-05 00:21:00,1
2019-01-05 00:22:00,3
2019-01-05 00:26:00,6
2019-01-05 00:31:00,1
2019-01-05 00:32:00,3
2019-01-05 00:36:00,6
2019-01-05 00:41:00,1
2019-01-05 00:42:00,3
2019-01-05 00:46:00,10
2019-01-05 00:51:00,1
2019-01-05 00:52:00,3
2019-01-05 00:56:00,7
2019-01-05 01:01:00,1
2019-01-05 01:02:00,3
2019-01-05 01:06:00,6
2019-01-05 01:11:00,1
2019-01-05 01:12:00,3
2019-01-05 01:16:00,6
2019-01-05 01:21:00,2
2019-01-05 01:22:00,3
2019-01-05 01:26:00,6
2019-01-05 01:31:00,1
2019-01-05 01:32:00,3
2019-01-05 01:36:00,8
2019-01-05 01:41:00,2
2019-01-05 01:42:00,3
2019-01-05 01:46:00,7
2019-01-05 01:51:00,1
2019-01-05 01:52:00,3
2019-01-05 01:56:00,6
2019-01-05 02:01:00,1
2019-01-05 02:02:00,3
2019-01-05 02:06:00,6
2019-01-05 02:11:00,1
2019-01-05 02:12:00,3
2019-01-05 02:16:00,6
2019-01-05 02:21:00,1
2019-01-05 02:22:00,3
2019-01-05 02:26:00,6
2019-01-05 02:31:00,1
2019-01-05 02:32:00,3
2019-01-05 02:36:00,6
2019-01-05 02:41:00,2
2019-01-05 02:42:00,3
2019-01-05 02:46:00,6
2019-01-05 02:51:00,1
2019-01-05 02:52:00,3
2019-01-05 02:56:00,6
2019-01-05 03:01:00,1
2019-01-05 03:02:00,3
2019-01-05 03:06:00,6
2019-01-05 03:11:00,2
2019-01-05 03:12:00,3
2019-01-05 03:16:00,6
2019-01-05 03:21:00,1
2019-01-05 03:22:00,3
2019-01-05 03:26:00,6
2019-01-05 03:31:00,1
2019-01-05 03:32:00,3
2019-01-05 03:36:00,6
2019-01-05 03:41:00,1
2019-01-05 03:42:00,3
2019-01-05 03:46:00,8
2019-01-05 03:51:00,2
2019-01-05 03:52:00,3
2019-01-05 03:56:00,12
2019-01-05 04:01:00,2
2019-01-05 04:02:00,3
2019-01-05 04:06:00,8
2019-01-05 04:11:00,2
2019-01-05 04:12:00,3
2019-01-05 04:16:00,6
2019-01-05 04:21:00,1
2019-01-05 04:22:00,3
2019-01-05 04:26:00,6
2019-01-05 04:31:00,1
2019-01-05 04:32:00,3
2019-01-05 04:36:00,8
2019-01-05 04:41:00,2
2019-01-05 04:42:00,3
2019-01-05 04:46:00,6
2019-01-05 04:51:00,2
2019-01-05 04:52:00,3
2019-01-05 04:56:00,8
2019-01-05 05:01:00,1
2019-01-05 05:02:00,3
2019-01-05 05:06:00,6
2019-01-05 05:11:00,2
2019-01-05 05:12:00,3
2019-01-05 05:16:00,6
2019-01-05 05:21:00,1
2019-01-05 05:22:00,3
2019-01-05 05:26:00,7
2019-01-05 05:31:00,1
2019-01-05 05:32:00,3
2019-01-05 05:36:00,6
2019-01-05 05:41:00,1
2019-01-05 05:42:00,3
2019-01-05 05:46:00,6
2019-01-05 05:51:00,1
2019-01-05 05:52:00,3
2019-01-05 05:56:00,6
2019-01-05 06:01:00,1
2019-01-05 06:02:00,3
2019-01-05 06:06:00,6
2019-01-05 06:11:00,1
2019-01-05 06:12:00,3
2019-01-05 06:16:00,6
2019-01-05 06:21:00,1
2019-01-05 06:22:00,3
2019-01-05 06:26:00,6
2019-01-05 06:31:00,1
2019-01-05 06:32:00,3
2019-01-05 06:36:00,6
2019-01-05 06:41:00,1
2019-01-05 06:42:00,3
2019-01-05 06:46:00,6
2019-01-05 06:51:00,2
2019-01-05 06:52:00,3
2019-01-05 06:56:00,6
2019-01-05 07:01:00,1
2019-01-05 07:02:00,3
2019-01-05 07:06:00,6
2019-01-05 07:11:00,2
2019-01-05 07:12:00,3
2019-01-05 07:16:00,6
2019-01-05 07:21:00,2
2019-01-05 07:22:00,3
2019-01-05 07:26:00,6
2019-01-05 07:31:00,1
2019-01-05 07:32:00,1
2019-01-05 07:33:00,2
2019-01-05 07:36:00,6
2019-01-05 07:41:00,1
2019-01-05 07:42:00,1
2019-01-05 07:43:00,3
2019-01-05 07:46:00,6
2019-01-05 07:51:00,1
2019-01-05 07:52:00,1
2019-01-05 07:53:00,2
2019-01-05 07:56:00,6
2019-01-05 08:01:00,1
2019-01-05 08:03:00,3
2019-01-05 08:06:00,9
2019-01-05 08:11:00,1
2019-01-05 08:13:00,4
2019-01-05 08:16:00,6
2019-01-05 08:21:00,1
2019-01-05 08:23:00,3
2019-01-05 08:26:00,8
2019-01-05 08:31:00,1
2019-01-05 08:33:00,3
2019-01-05 08:36:00,6
2019-01-05 08:41:00,1
2019-01-05 08:43:00,3
2019-01-05 08:46:00,6
2019-01-05 08:51:00,1
2019-01-05 08:53:00,3
2019-01-05 08:56:00,7
2019-01-05 09:01:00,1
2019-01-05 09:03:00,3
2019-01-05 09:06:00,6
2019-01-05 09:12:00,1
2019-01-05 09:13:00,3
2019-01-05 09:16:00,7
2019-01-05 09:22:00,1
2019-01-05 09:23:00,3
2019-01-05 09:26:00,6
2019-01-05 09:32:00,1
2019-01-05 09:33:00,3
2019-01-05 09:36:00,6
2019-01-05 09:42:00,1
2019-01-05 09:43:00,3
2019-01-05 09:46:00,6
2019-01-05 09:52:00,1
2019-01-05 09:53:00,3
2019-01-05 09:56:00,7
2019-01-05 10:02:00,2
2019-01-05 10:03:00,3
2019-01-05 10:06:00,6
2019-01-05 10:12:00,1
2019-01-05 10:13:00,3
2019-01-05 10:16:00,9
2019-01-05 10:22:00,1
2019-01-05 10:23:00,3
2019-01-05 10:26:00,7
2019-01-05 10:32:00,1
2019-01-05 10:33:00,3
2019-01-05 10:36:00,7
2019-01-05 10:42:00,1
2019-01-05 10:43:00,3
2019-01-05 10:46:00,6
2019-01-05 10:52:00,1
2019-01-05 10:53:00,3
2019-01-05 10:56:00,6
2019-01-05 11:02:00,1
2019-01-05 11:03:00,3
2019-01-05 11:06:00,8
2019-01-05 11:12:00,2
2019-01-05 11:13:00,3
2019-01-05 11:16:00,6
2019-01-05 11:22:00,2
2019-01-05 11:23:00,3
2019-01-05 11:26:00,6
2019-01-05 11:32:00,2
2019-01-05 11:33:00,3
2019-01-05 11:37:00,6
2019-01-05 11:42:00,1
2019-01-05 11:43:00,3
2019-01-05 11:47:00,6
2019-01-05 11:52:00,1
2019-01-05 11:53:00,3
2019-01-05 11:57:00,6
2019-01-05 12:02:00,1
2019-01-05 12:03:00,3
2019-01-05 12:07:00,12
2019-01-05 12:12:00,1
2019-01-05 12:13:00,3
2019-01-05 12:17:00,6
2019-01-05 12:22:00,1
2019-01-05 12:23:00,3
2019-01-05 12:27:00,6
2019-01-05 12:32:00,1
2019-01-05 12:33:00,3
2019-01-05 12:37:00,6
2019-01-05 12:42:00,1
2019-01-05 12:43:00,3
2019-01-05 12:47:00,8
2019-01-05 12:52:00,1
2019-01-05 12:53:00,3
2019-01-05 12:57:00,7
2019-01-05 13:02:00,1
2019-01-05 13:03:00,3
2019-01-05 13:07:00,7
2019-01-05 13:12:00,2
2019-01-05 13:13:00,3
2019-01-05 13:17:00,9
2019-01-05 13:22:00,1
2019-01-05 13:23:00,3
2019-01-05 13:27:00,8
2019-01-05 13:32:00,2
2019-01-05 13:33:00,3
2019-01-05 13:37:00,6
2019-01-05 13:42:00,1
2019-01-05 13:43:00,3
2019-01-05 13:47:00,6
2019-01-05 13:52:00,1
2019-01-05 13:53:00,3
2019-01-05 13:57:00,6
2019-01-05 14:02:00,1
2019-01-05 14:03:00,3
2019-01-05 14:07:00,7
2019-01-05 14:12:00,1
2019-01-05 14:13:00,3
2019-01-05 14:17:00,8
2019-01-05 14:22:00,1
2019-01-05 14:23:00,3
2019-01-05 14:27:00,8
2019-01-05 14:32:00,1
2019-01-05 14:33:00,3
2019-01-05 14:37:00,6
2019-01-05 14:42:00,1
2019-01-05 14:43:00,3
2019-01-05 14:47:00,6
2019-01-05 14:52:00,1
2019-01-05 14:53:00,3
2019-01-05 14:57:00,8
2019-01-05 15:02:00,2
2019-01-05 15:03:00,3
2019-01-05 15:07:00,6
2019-01-05 15:12:00,1
2019-01-05 15:13:00,3
2019-01-05 15:17:00,6
2019-01-05 15:22:00,1
2019-01-05 15:23:00,3
2019-01-05 15:27:00,6
2019-01-05 15:32:00,1
2019-01-05 15:33:00,3
2019-01-05 15:37:00,6
2019-01-05 15:42:00,1
2019-01-05 15:43:00,3
2019-01-05 15:47:00,7
2019-01-05 15:52:00,1
2019-01-05 15:53:00,3
2019-01-05 15:57:00,6
2019-01-05 16:02:00,1
2019-01-05 16:03:00,3
